#,When,Who,Problem Name,Lang,Number,Class,Number_Class
11733954,2015/06/24 12:56,RedNextCentury,TwoEnvelopes,GNU C++11,100488,F,100488F
11734287,2015/06/24 13:22,RedNextCentury,ChangemakingProblem,GNU C++11,100488,G,100488G
11734407,2015/06/24 13:32,RedNextCentury,JustChangeaWord,GNU C++11,100488,E,100488E
11734711,2015/06/24 13:52,RedNextCentury,ToySoldiers,GNU C++11,100488,D,100488D
11793318,2015/06/27 17:46,RedNextCentury,CaseofMatryoshkas,MS C++,555,A,555A
11801893,2015/06/27 18:46,RedNextCentury,CaseofFugitive,MS C++,555,B,555B
11935165,2015/07/05 15:38,RedNextCentury,Bit++,GNU C++11,282,A,282A
11936085,2015/07/05 16:57,RedNextCentury,PaintingEggs,GNU C++11,282,B,282B
11936362,2015/07/05 17:27,RedNextCentury,XORandOR,GNU C++11,282,C,282C
11936553,2015/07/05 17:45,RedNextCentury,"Prizes,Prizes,morePrizes",GNU C++11,208,D,208D
11944069,2015/07/06 11:05,RedNextCentury,WhoIsTheWinner,GNU C++11,100712,A,100712A
11944711,2015/07/06 11:44,RedNextCentury,RockPaperScissors,GNU C++11,100712,B,100712B
11944770,2015/07/06 11:47,RedNextCentury,StreetLamps,GNU C++11,100712,C,100712C
11944831,2015/07/06 11:51,RedNextCentury,EpicProfessor,GNU C++11,100712,E,100712E
11948060,2015/07/06 15:45,RedNextCentury,HeavyCoins,GNU C++11,100712,G,100712G
11948081,2015/07/06 15:47,RedNextCentury,Candy,GNU C++11,100712,J,100712J
11948097,2015/07/06 15:48,RedNextCentury,RuntimeError,GNU C++11,100712,K,100712K
11949378,2015/07/06 17:34,RedNextCentury,BahosainandDigits,GNU C++11,100712,I,100712I
11949814,2015/07/06 18:08,RedNextCentury,TravellingSalesman,GNU C++11,100712,F,100712F
11950042,2015/07/06 18:27,RedNextCentury,Bridges,GNU C++11,100712,H,100712H
11976791,2015/07/08 23:04,RedNextCentury,Manyquestions,GNU C++11,100703,L,100703L
11976852,2015/07/08 23:12,RedNextCentury,It'scomplicated,GNU C++11,100703,M,100703M
11977006,2015/07/08 23:32,RedNextCentury,EnergySaving,GNU C++11,100703,B,100703B
11977209,2015/07/09 00:01,RedNextCentury,Gameofnumbers,GNU C++11,100703,G,100703G
11977526,2015/07/09 00:48,RedNextCentury,Teadrinking,GNU C++11,100703,A,100703A
11978005,2015/07/09 01:52,RedNextCentury,Endeavorforperfection,GNU C++11,100703,I,100703I
11978241,2015/07/09 02:38,RedNextCentury,Gameofwords,GNU C++11,100703,F,100703F
11978473,2015/07/09 03:17,RedNextCentury,Alotoftime,GNU C++11,100703,J,100703J
12017570,2015/07/12 13:17,RedNextCentury,XeniaandBitOperations,GNU C++11,339,D,339D
12017642,2015/07/12 13:26,RedNextCentury,VasyaandChess,GNU C++11,493,D,493D
12017684,2015/07/12 13:32,RedNextCentury,MultiplicationTable,GNU C++11,448,D,448D
12023591,2015/07/13 01:39,RedNextCentury,Caesar'sLegions,GNU C++11,118,D,118D
12029539,2015/07/13 16:04,RedNextCentury,LittleGirlandMaximumXOR,GNU C++11,276,D,276D
12030123,2015/07/13 17:01,RedNextCentury,CommonDivisors,GNU C++11,182,D,182D
12031009,2015/07/13 18:39,RedNextCentury,MagicBox,GNU C++11,231,D,231D
12034469,2015/07/14 03:19,RedNextCentury,GoodSequences,GNU C++11,264,B,264B
12040940,2015/07/14 14:48,RedNextCentury,Password,GNU C++11,126,B,126B
12042366,2015/07/14 16:50,RedNextCentury,GregandGraph,GNU C++11,295,B,295B
12044100,2015/07/14 18:19,RedNextCentury,LalaLandandAppleTrees,GNU C++11,558,A,558A
12044909,2015/07/14 18:24,RedNextCentury,AmrandTheLargeArray,GNU C++11,558,B,558B
12054502,2015/07/14 19:31,RedNextCentury,AmrandChemistry,GNU C++11,558,C,558C
12075369,2015/07/15 22:58,RedNextCentury,Workingout,GNU C++11,429,B,429B
12095186,2015/07/17 15:27,RedNextCentury,GoodSubstrings,GNU C++11,271,D,271D
12097453,2015/07/17 19:45,RedNextCentury,CountGoodSubstrings,GNU C++11,451,D,451D
12098239,2015/07/17 21:44,RedNextCentury,LongPath,GNU C++11,407,B,407B
12118335,2015/07/19 18:58,RedNextCentury,MaximumValue,MS C++,484,B,484B
12127690,2015/07/20 12:39,RedNextCentury,GreenhouseEffect,MS C++,269,B,269B
12134297,2015/07/20 21:13,RedNextCentury,RedGreenTowers,MS C++,478,D,478D
12136313,2015/07/20 22:40,RedNextCentury,MaximumSubmatrix2,MS C++,375,B,375B
12150471,2015/07/21 18:39,RedNextCentury,CowProgram,MS C++,283,B,283B
12153382,2015/07/21 22:11,RedNextCentury,BiridianForest,MS C++,329,B,329B
12153643,2015/07/21 22:43,RedNextCentury,AndreyandProblem,MS C++,442,B,442B
12154393,2015/07/22 00:29,RedNextCentury,DZYLovesModification,MS C++,446,B,446B
12190472,2015/07/23 01:11,RedNextCentury,ZeroTree,GNU C++,274,B,274B
12205521,2015/07/23 23:03,RedNextCentury,PrefixesandSuffixes,GNU C++,432,D,432D
12278025,2015/07/30 19:50,RedNextCentury,CliqueintheDivisibilityGraph,GNU C++,566,F,566F
12354707,2015/08/05 19:08,RedNextCentury,LinelandMail,GNU C++,567,A,567A
12358476,2015/08/05 19:23,RedNextCentury,BerlandNationalLibrary,GNU C++,567,B,567B
12360585,2015/08/05 19:33,RedNextCentury,GeometricProgression,GNU C++,567,C,567C
12364299,2015/08/05 19:56,RedNextCentury,OneDimensionalBattleShips,GNU C++,567,D,567D
12428282,2015/08/09 19:56,RedNextCentury,Chips,GNU C++,333,B,333B
12494716,2015/08/13 19:33,RedNextCentury,Elections,GNU C++11,570,A,570A
12495271,2015/08/13 19:37,RedNextCentury,SimpleGame,GNU C++11,570,B,570B
12500579,2015/08/13 19:54,RedNextCentury,Replacement,GNU C++11,570,C,570C
12665034,2015/08/22 23:39,RedNextCentury,Triangle,GNU C++11,6,A,6A
12665071,2015/08/22 23:44,RedNextCentury,DieRoll,GNU C++11,9,A,9A
12665114,2015/08/22 23:50,RedNextCentury,SuperAgent,GNU C++11,12,A,12A
12665170,2015/08/22 23:57,RedNextCentury,Letter,GNU C++11,14,A,14A
12665193,2015/08/23 00:01,RedNextCentury,Flag,GNU C++11,16,A,16A
12665252,2015/08/23 00:13,RedNextCentury,BeforeanExam,GNU C++11,4,B,4B
12665331,2015/08/23 00:29,RedNextCentury,RunningStudent,GNU C++11,9,B,9B
12665408,2015/08/23 00:37,RedNextCentury,CorrectSolution?,GNU C++11,12,B,12B
12665497,2015/08/23 00:49,RedNextCentury,Hexadecimal'sNumbers,GNU C++11,9,C,9C
12665787,2015/08/23 01:26,RedNextCentury,Fruits,GNU C++11,12,C,12C
12678008,2015/08/24 01:38,RedNextCentury,MysteriousPresent,GNU C++11,4,D,4D
12683316,2015/08/24 14:19,RedNextCentury,LizardsandBasements2,GNU C++11,6,D,6D
12687707,2015/08/24 21:18,RedNextCentury,Howmanytrees?,GNU C++11,9,D,9D
12687895,2015/08/24 21:38,RedNextCentury,Exposition,GNU C++11,6,E,6E
12688314,2015/08/24 22:25,RedNextCentury,YoungPhotographer,GNU C++11,14,B,14B
12688836,2015/08/24 23:23,RedNextCentury,FourSegments,GNU C++11,14,C,14C
12689248,2015/08/25 00:25,RedNextCentury,Monitor,GNU C++11,16,C,16C
12689310,2015/08/25 00:35,RedNextCentury,Stripe,GNU C++11,18,C,18C
12689430,2015/08/25 00:51,RedNextCentury,Triangle,GNU C++11,18,A,18A
12689654,2015/08/25 01:25,RedNextCentury,Platforms,GNU C++11,18,B,18B
12689678,2015/08/25 01:30,RedNextCentury,SecondOrderStatistics,GNU C++11,22,A,22A
12689729,2015/08/25 01:40,RedNextCentury,BargainingTable,GNU C++11,22,B,22B
12689770,2015/08/25 01:47,RedNextCentury,IQtest,GNU C++11,25,A,25A
12689829,2015/08/25 02:00,RedNextCentury,NextTest,GNU C++11,27,A,27A
12689833,2015/08/25 02:01,RedNextCentury,Phonenumbers,GNU C++11,25,B,25B
12689932,2015/08/25 02:19,RedNextCentury,SpitProblem,GNU C++11,29,A,29A
12689945,2015/08/25 02:22,RedNextCentury,WormsEvolution,GNU C++11,31,A,31A
12689970,2015/08/25 02:27,RedNextCentury,Reconnaissance,GNU C++11,32,A,32A
12689989,2015/08/25 02:30,RedNextCentury,Reconnaissance2,GNU C++11,34,A,34A
12690006,2015/08/25 02:35,RedNextCentury,ShellGame,GNU C++11,35,A,35A
12690027,2015/08/25 02:38,RedNextCentury,Translation,GNU C++11,41,A,41A
12690070,2015/08/25 02:44,RedNextCentury,Football,GNU C++11,43,A,43A
12700174,2015/08/25 22:15,RedNextCentury,TwoPaths,GNU C++11,14,D,14D
12706471,2015/08/26 13:44,RedNextCentury,Triangularnumbers,GNU C++11,47,A,47A
12706578,2015/08/26 13:54,RedNextCentury,Sleuth,GNU C++11,49,A,49A
12706637,2015/08/26 13:59,RedNextCentury,Autocomplete,GNU C++11,53,A,53A
12706799,2015/08/26 14:16,RedNextCentury,Bar,GNU C++11,56,A,56A
12706828,2015/08/26 14:20,RedNextCentury,Chatroom,GNU C++11,58,A,58A
12706869,2015/08/26 14:25,RedNextCentury,Word,GNU C++11,59,A,59A
12706918,2015/08/26 14:29,RedNextCentury,FortuneTelling,GNU C++11,59,B,59B
12707174,2015/08/26 14:51,RedNextCentury,Title,GNU C++11,59,C,59C
12708462,2015/08/26 16:29,RedNextCentury,TeamArrangement,GNU C++11,59,D,59D
12708981,2015/08/26 17:12,RedNextCentury,UltraFastMathematician,GNU C++11,61,A,61A
12709153,2015/08/26 17:29,RedNextCentury,HardWork,GNU C++11,61,B,61B
12709629,2015/08/26 18:17,RedNextCentury,EternalVictory,GNU C++11,61,D,61D
12710069,2015/08/26 18:57,RedNextCentury,Enemyisweak,GNU C++11,61,E,61E
12712058,2015/08/26 21:59,RedNextCentury,Tournament,GNU C++11,27,B,27B
12712637,2015/08/26 23:19,RedNextCentury,TrafficLights,GNU C++11,29,B,29B
12712797,2015/08/26 23:41,RedNextCentury,SysadminBob,GNU C++11,31,B,31B
12712930,2015/08/27 00:03,RedNextCentury,SystemAdministrator,GNU C++11,22,C,22C
12713453,2015/08/27 01:36,RedNextCentury,UnorderedSubsequence,GNU C++11,27,C,27C
12713522,2015/08/27 01:51,RedNextCentury,SinkingShip,GNU C++11,63,A,63A
12713554,2015/08/27 01:59,RedNextCentury,PetyaandJava,GNU C++11,66,A,66A
12713576,2015/08/27 02:03,RedNextCentury,YoungPhysicist,GNU C++11,69,A,69A
12721744,2015/08/27 19:11,RedNextCentury,BigMaximumSum,GNU C++,75,D,75D
12722301,2015/08/27 19:54,RedNextCentury,LifeWithoutZeros,GNU C++,75,A,75A
12722419,2015/08/27 20:03,RedNextCentury,Haiku,GNU C++,78,A,78A
12722538,2015/08/27 20:11,RedNextCentury,EasterEggs,GNU C++,78,B,78B
12723087,2015/08/27 20:58,RedNextCentury,BeaverGame,GNU C++,78,C,78C
12723469,2015/08/27 21:30,RedNextCentury,ToyArmy,GNU C++,84,A,84A
12723638,2015/08/27 21:45,RedNextCentury,Panoramix'sPrediction,GNU C++,80,A,80A
12723939,2015/08/27 22:19,RedNextCentury,Chord,GNU C++,88,A,88A
12724126,2015/08/27 22:40,RedNextCentury,Cableway,GNU C++,90,A,90A
12724182,2015/08/27 22:47,RedNextCentury,Chips,GNU C++,92,A,92A
12724247,2015/08/27 22:54,RedNextCentury,RestoringPassword,GNU C++,94,A,94A
12724295,2015/08/27 23:02,RedNextCentury,Football,GNU C++,96,A,96A
12724384,2015/08/27 23:16,RedNextCentury,HelpFarAwayKingdom,GNU C++,99,A,99A
12724531,2015/08/27 23:34,RedNextCentury,Clothes,GNU C++,102,A,102A
12724908,2015/08/28 00:26,RedNextCentury,Borze,GNU C++,32,B,32B
12724941,2015/08/28 00:30,RedNextCentury,Sale,GNU C++,34,B,34B
12725076,2015/08/28 00:54,RedNextCentury,Warehouse,GNU C++,35,B,35B
12725124,2015/08/28 01:02,RedNextCentury,MartianDollar,GNU C++,41,B,41B
12725174,2015/08/28 01:14,RedNextCentury,MailStamps,GNU C++,29,C,29C
12725300,2015/08/28 01:39,RedNextCentury,Schedule,GNU C++,31,C,31C
12725425,2015/08/28 02:00,RedNextCentury,Logging,GNU C++,16,D,16D
12731416,2015/08/28 16:09,RedNextCentury,Blackjack,GNU C++,104,A,104A
12731529,2015/08/28 16:21,RedNextCentury,CardGame,GNU C++,106,A,106A
12731578,2015/08/28 16:27,RedNextCentury,ChoosingLaptop,GNU C++,106,B,106B
12731882,2015/08/28 16:55,RedNextCentury,TreasureIsland,GNU C++,106,D,106D
12732168,2015/08/28 17:20,RedNextCentury,Buns,GNU C++,106,C,106C
12733906,2015/08/28 20:08,RedNextCentury,PalindromicTimes,GNU C++,108,A,108A
12733940,2015/08/28 20:11,RedNextCentury,NearlyLuckyNumber,GNU C++,110,A,110A
12733968,2015/08/28 20:14,RedNextCentury,PetyaandStrings,GNU C++,112,A,112A
12734040,2015/08/28 20:20,RedNextCentury,Cifera,GNU C++,114,A,114A
12734299,2015/08/28 20:39,RedNextCentury,LuckyDivision,GNU C++,122,A,122A
12734372,2015/08/28 20:46,RedNextCentury,Thenumberofpositions,GNU C++,124,A,124A
12734441,2015/08/28 20:54,RedNextCentury,WastedTime,GNU C++,127,A,127A
12734492,2015/08/28 20:58,RedNextCentury,Cookies,GNU C++,129,A,129A
12734577,2015/08/28 21:06,RedNextCentury,Letter,GNU C++,43,B,43B
12734688,2015/08/28 21:18,RedNextCentury,Coins,GNU C++,47,B,47B
12735160,2015/08/28 22:03,RedNextCentury,Sum,GNU C++,49,B,49B
12736303,2015/08/29 00:17,RedNextCentury,BlogPhoto,GNU C++,53,B,53B
12736698,2015/08/29 01:15,RedNextCentury,Flea,GNU C++,32,C,32C
12736880,2015/08/29 01:54,RedNextCentury,PageNumbers,GNU C++,34,C,34C
12746609,2015/08/29 19:35,RedNextCentury,BearandPoker,GNU C++,573,A,573A
12812329,2015/09/02 11:22,RedNextCentury,XorSum,GNU C++,100741,D,100741D
12812391,2015/09/02 11:30,RedNextCentury,Basketball,GNU C++,100741,L,100741L
12812553,2015/09/02 11:45,RedNextCentury,$n$WayTie,GNU C++,100741,K,100741K
12890746,2015/09/08 01:43,RedNextCentury,TwoButtons,GNU C++,520,B,520B
12926393,2015/09/10 19:34,RedNextCentury,MultiplicationTable,GNU C++,577,A,577A
12931692,2015/09/10 19:54,RedNextCentury,VasyaandPetya'sGame,GNU C++,577,C,577C
12958573,2015/09/11 15:29,RedNextCentury,DimaandContainers,GNU C++,358,C,358C
12959591,2015/09/11 16:31,RedNextCentury,ModuloSum,GNU C++,577,B,577B
12983910,2015/09/13 15:47,RedNextCentury,AboutGrishaN.,GNU C++,100507,A,100507A
12983962,2015/09/13 15:52,RedNextCentury,Donaldisapostman,GNU C++,100507,L,100507L
12984070,2015/09/13 16:00,RedNextCentury,TheDebutAlbum,GNU C++,100507,G,100507G
12984166,2015/09/13 16:11,RedNextCentury,TrafficJaminFlowerTown,GNU C++,100507,I,100507I
12984391,2015/09/13 16:33,RedNextCentury,Zhenyamovesfromthedormitory,GNU C++,100507,D,100507D
12985029,2015/09/13 17:43,RedNextCentury,Pair:normalandparanormal,GNU C++,100507,H,100507H
12996813,2015/09/14 17:40,RedNextCentury,BuiltwithQinghuaiandAriFactor,GNU C++,100548,A,100548A
13004855,2015/09/15 12:00,RedNextCentury,SaleinGameStore,GNU C++,100513,I,100513I
13005283,2015/09/15 12:43,RedNextCentury,IlyaMuromets,GNU C++,100513,F,100513F
13007014,2015/09/15 15:29,RedNextCentury,VariableShadowing,GNU C++,100513,M,100513M
13007542,2015/09/15 16:08,RedNextCentury,DataCenter,GNU C++,100513,D,100513D
13031253,2015/09/16 18:35,RedNextCentury,"""Or""Game",GNU C++,578,B,578B
13053563,2015/09/16 21:39,RedNextCentury,WeaknessandPoorness,GNU C++,578,C,578C
13064784,2015/09/17 13:26,RedNextCentury,ExtremeSort,GNU C++,100753,G,100753G
13065168,2015/09/17 13:53,RedNextCentury,Upsidedownprimes,GNU C++,100753,K,100753K
13065872,2015/09/17 14:37,RedNextCentury,Millingmachines,GNU C++11,100753,I,100753I
13085041,2015/09/18 14:17,RedNextCentury,AutomatedTelephoneExchange,GNU C++11,100609,A,100609A
13085364,2015/09/18 14:43,RedNextCentury,Flat,GNU C++11,100609,F,100609F
13086064,2015/09/18 15:27,RedNextCentury,BlackSquare,GNU C++11,100609,B,100609B
13086533,2015/09/18 15:56,RedNextCentury,Dice,GNU C++11,100609,D,100609D
13118039,2015/09/20 21:15,RedNextCentury,Holes,GNU C++11,100623,H,100623H
13118210,2015/09/20 21:32,RedNextCentury,Class,GNU C++11,100623,C,100623C
13118267,2015/09/20 21:40,RedNextCentury,Deposits,GNU C++11,100623,D,100623D
13118831,2015/09/20 22:41,RedNextCentury,JustTooLucky,GNU C++11,100623,J,100623J
13118987,2015/09/20 23:00,RedNextCentury,EnchantedMirror,GNU C++11,100623,E,100623E
13119976,2015/09/21 00:55,RedNextCentury,Billboard,GNU C++11,100623,B,100623B
13126600,2015/09/21 16:15,RedNextCentury,Thebattleneartheswamp,GNU C++11,100285,B,100285B
13127023,2015/09/21 16:42,RedNextCentury,Thischeeseburgeryoudon'tneed,GNU C++11,100285,D,100285D
13128462,2015/09/21 17:53,RedNextCentury,TheoldPadawan,GNU C++11,100285,I,100285I
13128780,2015/09/21 18:17,RedNextCentury,Illegalspices,GNU C++11,100285,F,100285F
13143923,2015/09/22 19:32,RedNextCentury,KefaandFirstSteps,GNU C++11,580,A,580A
13145652,2015/09/22 19:36,RedNextCentury,KefaandCompany,GNU C++11,580,B,580B
13151414,2015/09/22 19:55,RedNextCentury,KefaandPark,GNU C++11,580,C,580C
13156182,2015/09/22 20:15,RedNextCentury,KefaandDishes,GNU C++11,580,D,580D
13183030,2015/09/23 14:09,RedNextCentury,Cinderella,GNU C++11,100685,C,100685C
13220300,2015/09/25 17:28,RedNextCentury,ArrangementofContest,GNU C++11,100269,A,100269A
13220729,2015/09/25 18:00,RedNextCentury,BallotAnalyzingDevice,GNU C++11,100269,B,100269B
13220861,2015/09/25 18:09,RedNextCentury,Garage,GNU C++11,100269,G,100269G
13220986,2015/09/25 18:19,RedNextCentury,EnergyTycoon,GNU C++11,100269,E,100269E
13222278,2015/09/25 19:45,RedNextCentury,FlightBoardingOptimization,GNU C++11,100269,F,100269F
13362603,2015/10/03 19:49,RedNextCentury,AsphaltingRoads,MS C++,583,A,583A
13365709,2015/10/03 19:56,RedNextCentury,Robot'sTask,MS C++,583,B,583B
13370863,2015/10/03 20:14,RedNextCentury,GCDTable,MS C++,583,C,583C
13386046,2015/10/03 22:59,RedNextCentury,OnceAgain...,MS C++,582,B,582B
13386094,2015/10/03 23:01,RedNextCentury,OnceAgain...,MS C++,583,D,583D
13403418,2015/10/04 17:02,RedNextCentury,ExplicitFormula,MS C++,100610,E,100610E
13403579,2015/10/04 17:12,RedNextCentury,DefenseofaKingdom,GNU C++11,100610,D,100610D
13404611,2015/10/04 18:31,RedNextCentury,KitchenRobot,GNU C++11,100610,K,100610K
13437952,2015/10/06 19:39,RedNextCentury,OlesyaandRodion,MS C++,584,A,584A
13443709,2015/10/06 20:01,RedNextCentury,MarinaandVasya,GNU C++11,584,C,584C
13446650,2015/10/06 20:16,RedNextCentury,KolyaandTanya,GNU C++11,584,B,584B
13490376,2015/10/08 12:23,RedNextCentury,SystemAdministrator,GNU C++,245,A,245A
13490449,2015/10/08 12:29,RedNextCentury,InternetAddress,GNU C++,245,B,245B
13490569,2015/10/08 12:38,RedNextCentury,GamewithCoins,GNU C++,245,C,245C
13490694,2015/10/08 12:46,RedNextCentury,RestoringTable,GNU C++,245,D,245D
13490793,2015/10/08 12:53,RedNextCentury,MishapinClub,GNU C++,245,E,245E
13490909,2015/10/08 13:03,RedNextCentury,QueriesforNumberofPalindromes,GNU C++,245,H,245H
13491304,2015/10/08 13:34,RedNextCentury,LogStreamAnalysis,GNU C++,245,F,245F
13512325,2015/10/09 18:19,RedNextCentury,ValidSets,GNU C++,486,D,486D
13513826,2015/10/09 19:43,RedNextCentury,A.RelationalOperator,GNU C++,100676,A,100676A
13513859,2015/10/09 19:45,RedNextCentury,B.ThreeAngles,GNU C++,100676,B,100676B
13513911,2015/10/09 19:47,RedNextCentury,C.MemoryisFull,GNU C++,100676,C,100676C
13514063,2015/10/09 19:57,RedNextCentury,D.Sudoku,GNU C++,100676,D,100676D
13514095,2015/10/09 19:59,RedNextCentury,E.TimeLimitExceeded?,GNU C++,100676,E,100676E
13514896,2015/10/09 20:47,RedNextCentury,F.Palindrome,GNU C++,100676,F,100676F
13516458,2015/10/09 22:29,RedNextCentury,H.CapitalCity,GNU C++,100676,H,100676H
13556175,2015/10/12 12:16,RedNextCentury,Alena'sSchedule,GNU C++,586,A,586A
13557752,2015/10/12 12:22,RedNextCentury,LaurentyandShop,GNU C++,586,B,586B
13563580,2015/10/12 12:58,RedNextCentury,PhillipandTrains,GNU C++,586,D,586D
13581705,2015/10/12 21:37,RedNextCentury,CircularRMQ,MS C++,52,C,52C
13582598,2015/10/12 22:25,RedNextCentury,GennadytheDentist,GNU C++11,586,C,586C
13604238,2015/10/14 12:10,RedNextCentury,BonnieandClyde,GNU C++11,100151,A,100151A
13604444,2015/10/14 12:28,RedNextCentury,DiceTower,GNU C++11,100151,C,100151C
13604618,2015/10/14 12:44,RedNextCentury,Emoticons,GNU C++11,100151,K,100151K
13605258,2015/10/14 13:39,RedNextCentury,BuildingFoundation,GNU C++11,100151,B,100151B
13615365,2015/10/15 00:40,RedNextCentury,PairofNumbers,GNU C++11,359,D,359D
13615817,2015/10/15 01:45,RedNextCentury,Planets,GNU C++11,229,B,229B
13626605,2015/10/15 19:32,RedNextCentury,DuffandMeat,GNU C++11,588,A,588A
13633065,2015/10/15 19:56,RedNextCentury,DuffandWeightLifting,GNU C++11,588,C,588C
13639278,2015/10/15 20:29,RedNextCentury,DuffinLove,GNU C++11,588,B,588B
13793183,2015/10/22 17:08,RedNextCentury,Queue,GNU C++11,353,D,353D
13798787,2015/10/22 22:48,RedNextCentury,PetyaandDivisors,GNU C++11,111,B,111B
13804979,2015/10/23 11:37,RedNextCentury,ObsessiveString,GNU C++11,494,B,494B
13807577,2015/10/23 14:46,RedNextCentury,DimaandBacteria,GNU C++11,400,D,400D
13838067,2015/10/25 12:11,RedNextCentury,Wizards'Duel,GNU C++11,591,A,591A
13840358,2015/10/25 12:24,RedNextCentury,Rebranding,GNU C++11,591,B,591B
13844214,2015/10/25 12:52,RedNextCentury,MedianSmoothing,GNU C++11,591,C,591C
13856847,2015/10/25 20:02,RedNextCentury,ThreeStates,GNU C++11,590,C,590C
13974152,2015/10/31 19:36,RedNextCentury,PawnChess,GNU C++11,592,A,592A
13980771,2015/10/31 20:10,RedNextCentury,TheMonsterandtheSquirrel,GNU C++11,592,B,592B
13995536,2015/11/01 00:58,RedNextCentury,TheBigRace,GNU C++11,592,C,592C
14064302,2015/11/04 19:49,RedNextCentury,2Char,GNU C++11,593,A,593A
14144259,2015/11/08 19:32,RedNextCentury,VitalyandNight,GNU C++11,595,A,595A
14148491,2015/11/08 19:55,RedNextCentury,PashaandPhone,GNU C++11,595,B,595B
14272211,2015/11/15 19:39,RedNextCentury,WilburandSwimmingPool,GNU C++11,596,A,596A
14273128,2015/11/15 19:43,RedNextCentury,WilburandArray,GNU C++11,596,B,596B
14282094,2015/11/15 20:39,RedNextCentury,WilburandPoints,GNU C++11,596,C,596C
14518166,2015/11/27 18:55,RedNextCentury,Queriesaboutlessorequalelements,GNU C++11,600,B,600B
14521181,2015/11/27 19:28,RedNextCentury,MakePalindrome,GNU C++11,600,C,600C
14525263,2015/11/27 20:25,RedNextCentury,ExtractNumbers,GNU C++11,600,A,600A
14588611,2015/12/01 18:50,RedNextCentury,MoreCowbell,GNU C++11,604,B,604B
14592395,2015/12/01 19:10,RedNextCentury,AlternativeThinking,GNU C++11,604,C,604C
14625832,2015/12/02 23:39,RedNextCentury,UncowedForces,GNU C++11,604,A,604A
14635790,2015/12/03 18:18,RedNextCentury,Sequenceofpoints,GNU C++11,24,C,24C
14701301,2015/12/08 19:45,RedNextCentury,SubwayInnovation,GNU C++11,371,E,371E
14715794,2015/12/09 19:08,RedNextCentury,MagicSpheres,GNU C++11,606,A,606A
14718193,2015/12/09 19:19,RedNextCentury,TestingRobots,GNU C++11,606,B,606B
14726668,2015/12/09 20:16,RedNextCentury,LazyStudent,GNU C++11,606,D,606D
14728319,2015/12/09 20:31,RedNextCentury,SortingRailwayCars,GNU C++11,606,C,606C
14839564,2015/12/16 23:44,RedNextCentury,PsychosinaLine,GNU C++11,319,B,319B
14885359,2015/12/19 19:15,RedNextCentury,LoadBalancing,GNU C++11,609,C,609C
14885509,2015/12/19 19:17,RedNextCentury,USBFlashDrives,GNU C++11,609,A,609A
14885846,2015/12/19 19:22,RedNextCentury,TheBestGift,GNU C++11,609,B,609B
14944122,2015/12/23 19:50,RedNextCentury,ChainReaction,GNU C++11,607,A,607A
15008927,2015/12/25 18:11,RedNextCentury,TheTextSplitting,GNU C++11,612,A,612A
15009448,2015/12/25 18:15,RedNextCentury,HDDisOutdatedTechnology,GNU C++11,612,B,612B
15013307,2015/12/25 18:46,RedNextCentury,ReplaceToMakeRegularBracketSequence,GNU C++11,612,C,612C
15017897,2015/12/25 19:44,RedNextCentury,TheUnionofkSegments,GNU C++11,612,D,612D
15103318,2015/12/30 18:14,RedNextCentury,NewYearandDays,GNU C++11,611,A,611A
