#,When,Who,Problem_name,Lang,Number,Character
184905225,Dec/12/2022 17:25,043_33798_Nuraiym-7,Lucky?,GNU C++17,1676,A
184905265,Dec/12/2022 17:25,043_33798_Nuraiym-7,Equal Candies,GNU C++17,1676,B
185092231,Dec/13/2022 18:06,043_33798_Nuraiym-7,Autocomplete,GNU C++17,53,A
185093374,Dec/13/2022 18:16,043_33798_Nuraiym-7,Harry Potter and Three Spells,GNU C++17,65,A
185093439,Dec/13/2022 18:16,043_33798_Nuraiym-7,Clothes,GNU C++17,102,A
185093617,Dec/13/2022 18:18,043_33798_Nuraiym-7,Sum of Digits,GNU C++17,102,B
185093675,Dec/13/2022 18:18,043_33798_Nuraiym-7,Harry Potter and the History of Magic,GNU C++17,65,B
185097225,Dec/13/2022 18:48,043_33798_Nuraiym-7,Divisibility Problem,GNU C++17,1328,A
185097563,Dec/13/2022 18:51,043_33798_Nuraiym-7,Prefixes,GNU C++17,1216,A
185097653,Dec/13/2022 18:52,043_33798_Nuraiym-7,K th Beautiful String,GNU C++17,1328,B
185097935,Dec/13/2022 18:55,043_33798_Nuraiym-7,Social Network (easy version),GNU C++17,1234,B1
185098009,Dec/13/2022 18:55,043_33798_Nuraiym-7,Fall Down,GNU C++17,1669,G
185098307,Dec/13/2022 18:58,043_33798_Nuraiym-7,Eating Candies,GNU C++17,1669,F
185099988,Dec/13/2022 19:12,043_33798_Nuraiym-7,Death Note,GNU C++17,1016,A
185100604,Dec/13/2022 19:17,043_33798_Nuraiym-7,Reverse Binary Strings,GNU C++17,1437,B
185203368,Dec/14/2022 19:09,043_33798_Nuraiym-7,Case of the Zeros and Ones,GNU C++17,556,A
185752963,Dec/18/2022 09:10,043_33798_Nuraiym-7,The Meeting Place Cannot Be Changed,GNU C++17,782,B
185753043,Dec/18/2022 09:11,043_33798_Nuraiym-7,Andryusha and Socks,GNU C++17,782,A
185753170,Dec/18/2022 09:13,043_33798_Nuraiym-7,Masha and geometric depression,GNU C++17,789,B
185761384,Dec/18/2022 10:53,043_33798_Nuraiym-7,Sleuth,GNU C++17,49,A
185924829,Dec/19/2022 11:30,043_33798_Nuraiym-7,Calculating Function,GNU C++17,486,A
185925138,Dec/19/2022 11:34,043_33798_Nuraiym-7,Codecraft III,GNU C++17,45,A
185925498,Dec/19/2022 11:38,043_33798_Nuraiym-7,Bear and Finding Criminals,GNU C++17,680,B
185926066,Dec/19/2022 11:44,043_33798_Nuraiym-7,Remove Duplicates,GNU C++17,978,A
185926419,Dec/19/2022 11:48,043_33798_Nuraiym-7,Letters,GNU C++17,978,C
185926470,Dec/19/2022 11:49,043_33798_Nuraiym-7,File Name,GNU C++17,978,B
186053101,Dec/20/2022 05:09,043_33798_Nuraiym-7,Marathon,GNU C++17,1692,A
186053108,Dec/20/2022 05:09,043_33798_Nuraiym-7,Where's the Bishop?,GNU C++17,1692,C
186133029,Dec/20/2022 20:14,043_33798_Nuraiym-7,Line,GNU C++17,1722,D
186133128,Dec/20/2022 20:15,043_33798_Nuraiym-7,Construct a Rectangle,GNU C++17,1622,A
186166752,Dec/21/2022 06:05,043_33798_Nuraiym-7,Taymyr is calling you,GNU C++17,764,A
186166787,Dec/21/2022 06:06,043_33798_Nuraiym-7,Timofey and a tree,GNU C++17,764,C
186166809,Dec/21/2022 06:06,043_33798_Nuraiym-7,Timofey and cubes,GNU C++17,764,B
186167296,Dec/21/2022 06:21,043_33798_Nuraiym-7,Extremely Round,GNU C++17,1766,A
186174010,Dec/21/2022 07:56,043_33798_Nuraiym-7,Books Exchange (hard version),GNU C++17,1249,B2
186174026,Dec/21/2022 07:56,043_33798_Nuraiym-7,Water Buying,GNU C++17,1118,A
186174046,Dec/21/2022 07:57,043_33798_Nuraiym-7,Tanya and Candies,GNU C++17,1118,B
186174090,Dec/21/2022 07:57,043_33798_Nuraiym-7,Coffee and Coursework (Hard Version),GNU C++17,1118,D2
186174220,Dec/21/2022 07:59,043_33798_Nuraiym-7,Two gram,GNU C++17,977,B
186174235,Dec/21/2022 08:00,043_33798_Nuraiym-7,Less or Equal,GNU C++17,977,C
186174522,Dec/21/2022 08:04,043_33798_Nuraiym-7,Payment Without Change,GNU C++17,1256,A
186177127,Dec/21/2022 08:45,043_33798_Nuraiym-7,Equalize Prices Again,GNU C++17,1234,A
186352396,Dec/22/2022 15:36,043_33798_Nuraiym-7,Add Plus Minus Sign,GNU C++17,1774,A
186352471,Dec/22/2022 15:37,043_33798_Nuraiym-7,Counting Sticks,GNU C++17,394,A
186353121,Dec/22/2022 15:45,043_33798_Nuraiym-7,Warrior and Archer,GNU C++17,594,A
186354999,Dec/22/2022 16:05,043_33798_Nuraiym-7,Candies Division,GNU C++17,1283,B
186355024,Dec/22/2022 16:05,043_33798_Nuraiym-7,Friends and Gifts,GNU C++17,1283,C
186358202,Dec/22/2022 16:39,043_33798_Nuraiym-7,Friends and Gifts,GNU C++17,1283,C
186474962,Dec/23/2022 17:12,043_33798_Nuraiym-7,Plate Game,GNU C++17,197,A
186475057,Dec/23/2022 17:12,043_33798_Nuraiym-7,Ternary String,GNU C++17,1354,B
186475179,Dec/23/2022 17:14,043_33798_Nuraiym-7,Playing with Dice,GNU C++17,378,A
186482219,Dec/23/2022 18:18,043_33798_Nuraiym-7,Commentary Boxes,GNU C++17,990,A
186482254,Dec/23/2022 18:18,043_33798_Nuraiym-7,Links and Pearls,GNU C++17,980,A
186482270,Dec/23/2022 18:19,043_33798_Nuraiym-7,Balloons,GNU C++17,998,A
186566632,Dec/24/2022 14:27,043_33798_Nuraiym-7,Cow and Message,GNU C++17,1307,C
186566791,Dec/24/2022 14:28,043_33798_Nuraiym-7,Absolute Maximization,GNU C++17,1763,A
186567157,Dec/24/2022 14:33,043_33798_Nuraiym-7,Fancy Fence,GNU C++17,270,A
186700381,Dec/25/2022 22:03,043_33798_Nuraiym-7,The Meeting Place Cannot Be Changed,GNU C++17,782,B
186700446,Dec/25/2022 22:04,043_33798_Nuraiym-7,Down the Hatch!,GNU C++17,332,A
186700500,Dec/25/2022 22:05,043_33798_Nuraiym-7,Rounding,GNU C++17,898,A
186700607,Dec/25/2022 22:06,043_33798_Nuraiym-7,Tanya and Stairways,GNU C++17,1005,A
186700951,Dec/25/2022 22:11,043_33798_Nuraiym-7,Lost Permutation,GNU C++17,1759,B
186701205,Dec/25/2022 22:15,043_33798_Nuraiym-7,A+B?,GNU C++17,1772,A
186701261,Dec/25/2022 22:15,043_33798_Nuraiym-7,Matrix Rotation,GNU C++17,1772,B
186724770,Dec/26/2022 08:23,043_33798_Nuraiym-7,Beautiful Divisors,GNU C++17,893,B
186724809,Dec/26/2022 08:23,043_33798_Nuraiym-7,Rumor,GNU C++17,893,C
186724848,Dec/26/2022 08:24,043_33798_Nuraiym-7,Different Differences,GNU C++17,1772,C
186725367,Dec/26/2022 08:32,043_33798_Nuraiym-7,Absolute Sorting,GNU C++17,1772,D
186725953,Dec/26/2022 08:38,043_33798_Nuraiym-7,Phone Code,GNU C++17,172,A
186929406,Dec/27/2022 18:51,043_33798_Nuraiym-7,Vitaly and Night,GNU C++17,595,A
186930144,Dec/27/2022 18:52,043_33798_Nuraiym-7,GCD Table,GNU C++17,582,A
186934989,Dec/27/2022 19:03,043_33798_Nuraiym-7,Warrior and Archer,GNU C++17,595,C
186936781,Dec/27/2022 19:07,043_33798_Nuraiym-7,Pasha and Phone,GNU C++17,595,B
186954902,Dec/27/2022 20:29,043_33798_Nuraiym-7,Joey Takes Money,GNU C++17,1731,A
187172959,Dec/29/2022 20:49,043_33798_Nuraiym-7,Snow Walking Robot,GNU C++17,1272,B
187173046,Dec/29/2022 20:50,043_33798_Nuraiym-7,Three Friends,GNU C++17,1272,A
187173105,Dec/29/2022 20:50,043_33798_Nuraiym-7,Yet Another Broken Keyboard,GNU C++17,1272,C
187511153,Jan/01/2023 13:21,043_33798_Nuraiym-7,Divide and Conquer,GNU C++17,1762,A
187511208,Jan/01/2023 13:22,043_33798_Nuraiym-7,Make Array Good,GNU C++17,1762,B
187511260,Jan/01/2023 13:22,043_33798_Nuraiym-7,Binary Strings are Fun,GNU C++17,1762,C
187511330,Jan/01/2023 13:24,043_33798_Nuraiym-7,AND Sorting,GNU C++17,1682,B
187511360,Jan/01/2023 13:24,043_33798_Nuraiym-7,Palindromic Indices,GNU C++17,1682,A
187521803,Jan/01/2023 15:41,043_33798_Nuraiym-7,Binary Deque,GNU C++17,1692,E
187521837,Jan/01/2023 15:41,043_33798_Nuraiym-7,All Distinct,GNU C++17,1692,B
187522831,Jan/01/2023 15:53,043_33798_Nuraiym-7,Kill Demodogs,GNU C++17,1731,B
187523814,Jan/01/2023 16:05,043_33798_Nuraiym-7,Even Number Addicts,GNU C++17,1738,C
187530640,Jan/01/2023 17:21,043_33798_Nuraiym-7,Lucky Chains,GNU C++17,1766,D
187681786,Jan/03/2023 09:12,043_33798_Nuraiym-7,Regular Bracket Sequences,GNU C++17,1574,A
187681826,Jan/03/2023 09:12,043_33798_Nuraiym-7,Yet Another Problem,GNU C++17,1747,D
187681858,Jan/03/2023 09:13,043_33798_Nuraiym-7,Slay the Dragon,GNU C++17,1574,C
187690771,Jan/03/2023 10:59,043_33798_Nuraiym-7,Fixed Points,GNU C++17,347,B
187690809,Jan/03/2023 10:59,043_33798_Nuraiym-7,Glory Addicts,GNU C++17,1738,A
187691034,Jan/03/2023 11:01,043_33798_Nuraiym-7,Prefix Sum Addicts,GNU C++17,1738,B
188018978,Jan/05/2023 13:18,043_33798_Nuraiym-7,Kefa and Company,GNU C++17,580,B
188019182,Jan/05/2023 13:19,043_33798_Nuraiym-7,Hall of Fame,GNU C++17,1779,A
188019274,Jan/05/2023 13:20,043_33798_Nuraiym-7,MKnez's ConstructiveForces Task,GNU C++17,1779,B
188019446,Jan/05/2023 13:22,043_33798_Nuraiym-7,Kefa and First Steps,GNU C++17,580,A
188019974,Jan/05/2023 13:28,043_33798_Nuraiym-7,Kefa and Park,GNU C++17,580,C
188023457,Jan/05/2023 14:03,043_33798_Nuraiym-7,Romaji,GNU C++17,1008,A
188026494,Jan/05/2023 14:34,043_33798_Nuraiym-7,Squares and Segments,GNU C++17,1099,B
188031432,Jan/05/2023 15:23,043_33798_Nuraiym-7,Sereja and Suffixes,GNU C++17,368,B
188032016,Jan/05/2023 15:29,043_33798_Nuraiym-7,cAPS lOCK,GNU C++17,131,A
188033421,Jan/05/2023 15:43,043_33798_Nuraiym-7,Petr and Book,GNU C++17,139,A
188033702,Jan/05/2023 15:46,043_33798_Nuraiym-7,Queue at the School,GNU C++17,266,B
188038414,Jan/05/2023 16:29,043_33798_Nuraiym-7,Array K Coloring,GNU C++17,1102,B
188038854,Jan/05/2023 16:33,043_33798_Nuraiym-7,Repeating Cipher,GNU C++17,1095,A
188165432,Jan/06/2023 08:03,043_33798_Nuraiym-7,Diverse Team,GNU C++17,988,A
188165508,Jan/06/2023 08:04,043_33798_Nuraiym-7,Substrings Sort,GNU C++17,988,B
188183230,Jan/06/2023 11:06,043_33798_Nuraiym-7,Equal Sums,GNU C++17,988,C
188183380,Jan/06/2023 11:08,043_33798_Nuraiym-7,Frog Jumping,GNU C++17,1077,A
188183461,Jan/06/2023 11:08,043_33798_Nuraiym-7,Good Array,GNU C++17,1077,C
188183511,Jan/06/2023 11:09,043_33798_Nuraiym-7,Disturbed People,GNU C++17,1077,B
188186441,Jan/06/2023 11:37,043_33798_Nuraiym-7,Greatest Convex,GNU C++17,1768,A
188188834,Jan/06/2023 12:00,043_33798_Nuraiym-7,Quick Sort,GNU C++17,1768,B
188285084,Jan/07/2023 09:43,043_33798_Nuraiym-7,Complementary XOR,GNU C++17,1750,C
188285104,Jan/07/2023 09:43,043_33798_Nuraiym-7,Swap Game,GNU C++17,1747,C
188289690,Jan/07/2023 10:35,043_33798_Nuraiym-7,Almost All Multiples,GNU C++17,1758,C
188357411,Jan/07/2023 21:58,043_33798_Nuraiym-7,Узкая дорога,GNU C++17,1769,A
188357441,Jan/07/2023 21:58,043_33798_Nuraiym-7,Копирование файлов I,GNU C++17,1769,B1
188357587,Jan/07/2023 22:00,043_33798_Nuraiym-7,Block Towers,GNU C++17,1767,B
188357621,Jan/07/2023 22:00,043_33798_Nuraiym-7,Cut the Triangle,GNU C++17,1767,A
188578022,Jan/09/2023 14:28,043_33798_Nuraiym-7,Translation,GNU C++17,41,A
188578124,Jan/09/2023 14:28,043_33798_Nuraiym-7,Email address,GNU C++17,41,C
188578365,Jan/09/2023 14:30,043_33798_Nuraiym-7,Martian Dollar,GNU C++17,41,B
188587893,Jan/09/2023 15:52,043_33798_Nuraiym-7,Recover an RBS,GNU C++17,1709,C
188588736,Jan/09/2023 15:59,043_33798_Nuraiym-7,Three Doors,GNU C++17,1709,A
188698271,Jan/10/2023 14:35,043_33798_Nuraiym-7,Even But Not Even,GNU C++17,1291,A
188698726,Jan/10/2023 14:35,043_33798_Nuraiym-7,Array Sharpening,GNU C++17,1291,B
188699169,Jan/10/2023 14:36,043_33798_Nuraiym-7,Preparation for International Women's Day,GNU C++17,1133,B
188699925,Jan/10/2023 14:37,043_33798_Nuraiym-7,Middle of the Contest,GNU C++17,1133,A
188702155,Jan/10/2023 14:41,043_33798_Nuraiym-7,Mezo Playing Zoma,GNU C++17,1285,A
188702674,Jan/10/2023 14:41,043_33798_Nuraiym-7,Absolute Maximization,GNU C++17,1763,A
188705585,Jan/10/2023 14:46,043_33798_Nuraiym-7,Just Eat It!,GNU C++17,1285,B
188706146,Jan/10/2023 14:46,043_33798_Nuraiym-7,Restaurant Tables,GNU C++17,828,A
188708299,Jan/10/2023 14:50,043_33798_Nuraiym-7,Black Square,GNU C++17,828,B
188724223,Jan/10/2023 15:18,043_33798_Nuraiym-7,Make it Divisible by 25,GNU C++17,1593,B
188729705,Jan/10/2023 15:29,043_33798_Nuraiym-7,Spoilt Permutation,GNU C++17,56,B
188731460,Jan/10/2023 15:33,043_33798_Nuraiym-7,Cut the Triangle,GNU C++17,1767,A
188732363,Jan/10/2023 15:35,043_33798_Nuraiym-7,Omkar and Completion,GNU C++17,1372,A
188732646,Jan/10/2023 15:36,043_33798_Nuraiym-7,Save More Mice,GNU C++17,1593,C
188734456,Jan/10/2023 15:40,043_33798_Nuraiym-7,Elections,GNU C++17,1593,A
188734653,Jan/10/2023 15:40,043_33798_Nuraiym-7,Ancient Civilization,GNU C++17,1625,A
188734740,Jan/10/2023 15:40,043_33798_Nuraiym-7,Elementary Particles,GNU C++17,1625,B
188734932,Jan/10/2023 15:41,043_33798_Nuraiym-7,Road Optimization,GNU C++17,1625,C
188871744,Jan/11/2023 14:33,043_33798_Nuraiym-7,Gardener and the Capybaras (easy version),GNU C++17,1775,A1
188871975,Jan/11/2023 14:34,043_33798_Nuraiym-7,Easy Number Challenge,GNU C++17,236,B
188872667,Jan/11/2023 14:40,043_33798_Nuraiym-7,Nearest Fraction,GNU C++17,281,B
188876289,Jan/11/2023 15:10,043_33798_Nuraiym-7,Make it Beautiful,GNU C++17,1783,A
188876534,Jan/11/2023 15:12,043_33798_Nuraiym-7,Matrix of Differences,GNU C++17,1783,B
188876713,Jan/11/2023 15:14,043_33798_Nuraiym-7,Fox And Two Dots,GNU C++17,510,B
188876787,Jan/11/2023 15:14,043_33798_Nuraiym-7,Anton and Classes,GNU C++17,785,B
188878524,Jan/11/2023 15:30,043_33798_Nuraiym-7,Taxi,GNU C++17,158,B
188881500,Jan/11/2023 15:55,043_33798_Nuraiym-7,Construct the String,GNU C++17,1335,B
188881821,Jan/11/2023 15:57,043_33798_Nuraiym-7,Anti Sudoku,GNU C++17,1335,D
188881891,Jan/11/2023 15:58,043_33798_Nuraiym-7,Mr. Kitayuta's Colorful Graph,GNU C++17,505,B
188882160,Jan/11/2023 16:00,043_33798_Nuraiym-7,Prison Transfer,GNU C++17,427,B
188882204,Jan/11/2023 16:00,043_33798_Nuraiym-7,Cakeminator,GNU C++17,330,A
189014877,Jan/12/2023 19:04,043_33798_Nuraiym-7,Brain's Photos,GNU C++17,707,A
189015012,Jan/12/2023 19:05,043_33798_Nuraiym-7,Bakery,GNU C++17,707,B
189015103,Jan/12/2023 19:06,043_33798_Nuraiym-7,The Monster,GNU C++17,787,A
189015950,Jan/12/2023 19:14,043_33798_Nuraiym-7,Gotta Catch Em' All!,GNU C++17,757,A
189016325,Jan/12/2023 19:17,043_33798_Nuraiym-7,XOR = Average,GNU C++17,1758,B
189016576,Jan/12/2023 19:19,043_33798_Nuraiym-7,Lex String,GNU C++17,1689,A
189016717,Jan/12/2023 19:20,043_33798_Nuraiym-7,Vasya and Book,GNU C++17,1082,A
189016806,Jan/12/2023 19:21,043_33798_Nuraiym-7,Even Odd Increments,GNU C++17,1744,B
189054256,Jan/13/2023 07:07,043_33798_Nuraiym-7,Azamon Web Services,GNU C++17,1281,B
189054309,Jan/13/2023 07:08,043_33798_Nuraiym-7,Suffix Three,GNU C++17,1281,A
189054710,Jan/13/2023 07:14,043_33798_Nuraiym-7,Candies Division,GNU C++17,1283,B
189054796,Jan/13/2023 07:16,043_33798_Nuraiym-7,Deadline,GNU C++17,1288,A
189054817,Jan/13/2023 07:16,043_33798_Nuraiym-7,Yet Another Meme Problem,GNU C++17,1288,B
189056200,Jan/13/2023 07:39,043_33798_Nuraiym-7,Koxia and Whiteboards,GNU C++17,1770,A
189096969,Jan/13/2023 15:01,043_33798_Nuraiym-7,The Eternal Immortality,GNU C++17,869,B
189097022,Jan/13/2023 15:01,043_33798_Nuraiym-7,The Artful Expedient,GNU C++17,869,A
189097119,Jan/13/2023 15:02,043_33798_Nuraiym-7,Chess Tourney,GNU C++17,845,A
189097358,Jan/13/2023 15:04,043_33798_Nuraiym-7,Luba And The Ticket,GNU C++17,845,B
189110157,Jan/13/2023 17:06,043_33798_Nuraiym-7,Bear and Poker,GNU C++17,573,A
189172927,Jan/14/2023 09:22,043_33798_Nuraiym-7,A and B,GNU C++17,1278,B
189175181,Jan/14/2023 09:44,043_33798_Nuraiym-7,Shuffle Hashing,GNU C++17,1278,A
189180033,Jan/14/2023 10:26,043_33798_Nuraiym-7,Yet Another Tetris Problem,GNU C++17,1324,A
189180146,Jan/14/2023 10:27,043_33798_Nuraiym-7,Yet Another Palindrome Problem,GNU C++17,1324,B
189180428,Jan/14/2023 10:30,043_33798_Nuraiym-7,Frog Jumps,GNU C++17,1324,C
189181816,Jan/14/2023 10:42,043_33798_Nuraiym-7,Maximum Median,GNU C++17,1201,C
189369744,Jan/15/2023 20:43,043_33798_Nuraiym-7,Fix You,GNU C++17,1391,B
189369835,Jan/15/2023 20:44,043_33798_Nuraiym-7,Suborrays,GNU C++17,1391,A
189369984,Jan/15/2023 20:46,043_33798_Nuraiym-7,Acacius and String,GNU C++17,1379,A
189370150,Jan/15/2023 20:48,043_33798_Nuraiym-7,Hit the Lottery,GNU C++17,996,A
189370178,Jan/15/2023 20:48,043_33798_Nuraiym-7,Hossam and Combinatorics,GNU C++17,1771,A
189370225,Jan/15/2023 20:49,043_33798_Nuraiym-7,Bear and Friendship Condition,GNU C++17,771,A
189370336,Jan/15/2023 20:50,043_33798_Nuraiym-7,Underground Lab,GNU C++17,781,C
189370419,Jan/15/2023 20:51,043_33798_Nuraiym-7,Andryusha and Colored Balloons,GNU C++17,781,A
189370465,Jan/15/2023 20:52,043_33798_Nuraiym-7,Innokenty and a Football League,GNU C++17,781,B
189370535,Jan/15/2023 20:53,043_33798_Nuraiym-7,Antipalindrome,GNU C++17,981,A
189409291,Jan/16/2023 11:03,043_33798_Nuraiym-7,Make it Beautiful,GNU C++17,1783,A
189409394,Jan/16/2023 11:04,043_33798_Nuraiym-7,Contest for Robots,GNU C++17,1321,A
189409488,Jan/16/2023 11:06,043_33798_Nuraiym-7,Journey Planning,GNU C++17,1321,B
189409604,Jan/16/2023 11:07,043_33798_Nuraiym-7,Series of Crimes,GNU C++17,181,A
189409638,Jan/16/2023 11:08,043_33798_Nuraiym-7,Number of Triplets,GNU C++17,181,B
189409720,Jan/16/2023 11:09,043_33798_Nuraiym-7,Most Similar Words,GNU C++17,1676,C
189409812,Jan/16/2023 11:10,043_33798_Nuraiym-7,X Sum,GNU C++17,1676,D
189443183,Jan/16/2023 17:18,043_33798_Nuraiym-7,Patrick and Shopping,GNU C++17,599,A
189443261,Jan/16/2023 17:19,043_33798_Nuraiym-7,Advantage,GNU C++17,1760,C
189456023,Jan/16/2023 19:26,043_33798_Nuraiym-7,Common Subsequence,GNU C++17,1382,A
189457368,Jan/16/2023 19:38,043_33798_Nuraiym-7,Floor Number,GNU C++17,1426,A
189458065,Jan/16/2023 19:45,043_33798_Nuraiym-7,Panoramix's Prediction,GNU C++17,80,A
189522486,Jan/17/2023 13:17,043_33798_Nuraiym-7,Review Site,GNU C++17,1511,A
189522535,Jan/17/2023 13:18,043_33798_Nuraiym-7,Floor Number,GNU C++17,1426,A
189522610,Jan/17/2023 13:18,043_33798_Nuraiym-7,Symmetric Matrix,GNU C++17,1426,B
189522815,Jan/17/2023 13:21,043_33798_Nuraiym-7,Polycarp Writes a String from Memory,GNU C++17,1702,B
189522852,Jan/17/2023 13:21,043_33798_Nuraiym-7,Panoramix's Prediction,GNU C++17,80,A
189522967,Jan/17/2023 13:23,043_33798_Nuraiym-7,Round Down the Price,GNU C++17,1702,A
189523056,Jan/17/2023 13:24,043_33798_Nuraiym-7,Captain Flint and a Long Voyage,GNU C++17,1388,B
189523128,Jan/17/2023 13:24,043_33798_Nuraiym-7,Captain Flint and Crew Recruitment,GNU C++17,1388,A
189524282,Jan/17/2023 13:37,043_33798_Nuraiym-7,Balanced Substring,GNU C++17,1569,A
189638617,Jan/18/2023 15:23,043_33798_Nuraiym-7,Phoenix and Balance,GNU C++17,1348,A
189638709,Jan/18/2023 15:24,043_33798_Nuraiym-7,Night at the Museum,GNU C++17,731,A
189639125,Jan/18/2023 15:28,043_33798_Nuraiym-7,Most Unstable Array,GNU C++17,1353,A
189639168,Jan/18/2023 15:29,043_33798_Nuraiym-7,Coupons and Discounts,GNU C++17,731,B
189639215,Jan/18/2023 15:29,043_33798_Nuraiym-7,Three Pairwise Maximums,GNU C++17,1385,A
189639243,Jan/18/2023 15:29,043_33798_Nuraiym-7,Phoenix and Beauty,GNU C++17,1348,B
189639301,Jan/18/2023 15:30,043_33798_Nuraiym-7,Make It Good,GNU C++17,1385,C
189640693,Jan/18/2023 15:44,043_33798_Nuraiym-7,Subtle Substring Subtraction,GNU C++17,1673,A
189749020,Jan/19/2023 17:03,043_33798_Nuraiym-7,Special Permutation,GNU C++17,1454,A
189749078,Jan/19/2023 17:03,043_33798_Nuraiym-7,Park Lighting,GNU C++17,1358,A
189749218,Jan/19/2023 17:05,043_33798_Nuraiym-7,Maria Breaks the Self isolation,GNU C++17,1358,B
189749298,Jan/19/2023 17:05,043_33798_Nuraiym-7,Unique Bid Auction,GNU C++17,1454,B
189749332,Jan/19/2023 17:06,043_33798_Nuraiym-7,Mahmoud and Ehab and the even odd game,GNU C++17,959,A
189749438,Jan/19/2023 17:07,043_33798_Nuraiym-7,Mahmoud and Ehab and the message,GNU C++17,959,B
189749473,Jan/19/2023 17:07,043_33798_Nuraiym-7,Sum of Round Numbers,GNU C++17,1352,A
189749510,Jan/19/2023 17:07,043_33798_Nuraiym-7,Same Parity Summands,GNU C++17,1352,B
189749541,Jan/19/2023 17:07,043_33798_Nuraiym-7,K th Not Divisible by n,GNU C++17,1352,C
189837054,Jan/20/2023 15:05,043_33798_Nuraiym-7,Compote,GNU C++17,746,A
189840237,Jan/20/2023 15:40,043_33798_Nuraiym-7,Decoding,GNU C++17,746,B
189843935,Jan/20/2023 16:17,043_33798_Nuraiym-7,Pupils Redistribution,GNU C++17,779,A
189844002,Jan/20/2023 16:18,043_33798_Nuraiym-7,Pavel and barbecue,GNU C++17,759,A
189844062,Jan/20/2023 16:18,043_33798_Nuraiym-7,Cut Ribbon,GNU C++17,189,A
189958066,Jan/21/2023 14:17,043_33798_Nuraiym-7,Last Year's Substring,GNU C++17,1462,B
189958110,Jan/21/2023 14:17,043_33798_Nuraiym-7,Favorite Sequence,GNU C++17,1462,A
189959132,Jan/21/2023 14:28,043_33798_Nuraiym-7,Everyone Loves to Sleep,GNU C++17,1714,A
189959221,Jan/21/2023 14:29,043_33798_Nuraiym-7,Div. 7,GNU C++17,1633,A
189959285,Jan/21/2023 14:30,043_33798_Nuraiym-7,The Miracle and the Sleeper,GNU C++17,1562,A
190068302,Jan/22/2023 09:55,043_33798_Nuraiym-7,Prof. Slim,GNU C++17,1670,A
190069833,Jan/22/2023 10:15,043_33798_Nuraiym-7,Kill the Monster,GNU C++17,1633,C
190069870,Jan/22/2023 10:15,043_33798_Nuraiym-7,Minority,GNU C++17,1633,B
190069912,Jan/22/2023 10:16,043_33798_Nuraiym-7,Doors and Keys,GNU C++17,1644,A
190069957,Jan/22/2023 10:16,043_33798_Nuraiym-7,Remove Prefix,GNU C++17,1714,B
190070017,Jan/22/2023 10:17,043_33798_Nuraiym-7,Ping pong,GNU C++17,1455,C
190070075,Jan/22/2023 10:18,043_33798_Nuraiym-7,Lineland Mail,GNU C++17,567,A
190070126,Jan/22/2023 10:18,043_33798_Nuraiym-7,Strange Functions,GNU C++17,1455,A
190201975,Jan/23/2023 14:50,043_33798_Nuraiym-7,Grass Field,GNU C++17,1701,A
190203135,Jan/23/2023 15:04,043_33798_Nuraiym-7,Permutation,GNU C++17,1701,B
190203169,Jan/23/2023 15:05,043_33798_Nuraiym-7,Three Pairwise Maximums,GNU C++17,1385,A
190203195,Jan/23/2023 15:05,043_33798_Nuraiym-7,New Colony,GNU C++17,1481,B
190269337,Jan/24/2023 06:33,043_33798_Nuraiym-7,Playoff,GNU C++17,1651,A
190269416,Jan/24/2023 06:35,043_33798_Nuraiym-7,Nezzar and Colorful Balls,GNU C++17,1478,A
190269531,Jan/24/2023 06:38,043_33798_Nuraiym-7,Epic Game,GNU C++17,119,A
190269591,Jan/24/2023 06:40,043_33798_Nuraiym-7,Arena,GNU C++17,1487,A
190318500,Jan/24/2023 17:33,043_33798_Nuraiym-7,Number of Ways,GNU C++17,466,C
190343918,Jan/24/2023 18:01,043_33798_Nuraiym-7,Alarm Clock,GNU C++17,1354,A
190361519,Jan/24/2023 18:25,043_33798_Nuraiym-7,Checkout Assistant,GNU C++17,19,B
190370142,Jan/24/2023 18:40,043_33798_Nuraiym-7,Cheap Travel,GNU C++17,466,A
190494279,Jan/25/2023 17:20,043_33798_Nuraiym-7,Stripe,GNU C++17,18,C
190516011,Jan/25/2023 17:56,043_33798_Nuraiym-7,Shortest Path with Obstacle,GNU C++17,1547,A
190516251,Jan/25/2023 17:56,043_33798_Nuraiym-7,Alphabetical Strings,GNU C++17,1547,B
190521582,Jan/25/2023 18:03,043_33798_Nuraiym-7,Yet Another String Game,GNU C++17,1480,A
190522318,Jan/25/2023 18:04,043_33798_Nuraiym-7,Dislike of Threes,GNU C++17,1560,A
190522553,Jan/25/2023 18:04,043_33798_Nuraiym-7,Code Parsing,GNU C++17,255,B
190523083,Jan/25/2023 18:05,043_33798_Nuraiym-7,The Great Hero,GNU C++17,1480,B
190523402,Jan/25/2023 18:05,043_33798_Nuraiym-7,XOR Mixup,GNU C++17,1698,A
190541403,Jan/25/2023 18:31,043_33798_Nuraiym-7,Hayato and School,GNU C++17,1780,A
190543127,Jan/25/2023 18:34,043_33798_Nuraiym-7,Puzzle Pieces,GNU C++17,1345,A
190543362,Jan/25/2023 18:35,043_33798_Nuraiym-7,A B Palindrome,GNU C++17,1512,C
190543829,Jan/25/2023 18:36,043_33798_Nuraiym-7,GCD Partition,GNU C++17,1780,B
