#,When,Who,Problem_name,Lang,Number,Character
96071259,Oct/20/2020 15:23,3bdo_Farah,Picky Eater,GNU C++11,102267,A
96072621,Oct/20/2020 15:39,3bdo_Farah,Primes,GNU C++14,102267,B
96073336,Oct/20/2020 15:46,3bdo_Farah,Matryoshka Dolls,GNU C++11,102267,C
96075769,Oct/20/2020 16:15,3bdo_Farah,Birthday Puzzle,GNU C++14,102267,K
96078287,Oct/20/2020 16:45,3bdo_Farah,Ultimate Army,GNU C++14,102267,I
96082511,Oct/20/2020 17:35,3bdo_Farah,Circle of Polygon,GNU C++11,102267,H
96097162,Oct/20/2020 17:49,3bdo_Farah,Circle of Polygon,GNU C++14,102267,H
96141682,Oct/20/2020 18:45,3bdo_Farah,Boring Apartments,GNU C++14,1433,A
97072143,Oct/29/2020 13:31,3bdo_Farah,Is It Easy ?,GNU C++11,102263,A
97075760,Oct/29/2020 14:22,3bdo_Farah,Check The Text,GNU C++11,102263,C
97078500,Oct/29/2020 14:55,3bdo_Farah,Two Operations,GNU C++11,102263,M
97092689,Oct/29/2020 16:40,3bdo_Farah,Road to Arabella,GNU C++11,102263,B
97798356,Nov/06/2020 21:04,3bdo_Farah,MaratonIME stacks popcorn buckets,GNU C++14,101375,A
97798705,Nov/06/2020 21:11,3bdo_Farah,MaratonIME challenges USPGameDev,GNU C++14,101375,B
98120540,Nov/11/2020 14:30,3bdo_Farah,Xenia and Ringroad,GNU C++14,339,B
98258217,Nov/13/2020 11:52,3bdo_Farah,Maximum Increase,GNU C++14,702,A
98264300,Nov/13/2020 13:33,3bdo_Farah,Powers of Two,GNU C++14,702,B
98270458,Nov/13/2020 15:07,3bdo_Farah,Array Rearrangment,GNU C++14,1445,A
98273396,Nov/13/2020 15:49,3bdo_Farah,B. Three Angles,GNU C++14,100676,B
98274486,Nov/13/2020 16:03,3bdo_Farah,A. Relational Operator,GNU C++11,100676,A
98275452,Nov/13/2020 16:17,3bdo_Farah,D. Sudoku,GNU C++14,100676,D
98276158,Nov/13/2020 16:26,3bdo_Farah,C. Memory is Full,GNU C++11,100676,C
98292585,Nov/13/2020 17:47,3bdo_Farah,E. Time Limit Exceeded?,GNU C++14,100676,E
99033335,Nov/20/2020 16:22,3bdo_Farah,Worms Evolution,GNU C++14,31,A
99034557,Nov/20/2020 16:39,3bdo_Farah,Word Capitalization,GNU C++14,281,A
99036167,Nov/20/2020 17:00,3bdo_Farah,Specific Tastes of Andre,GNU C++14,1438,A
99039631,Nov/20/2020 17:45,3bdo_Farah,Valerii Against Everyone,GNU C++14,1438,B
99041168,Nov/20/2020 18:06,3bdo_Farah,Engineer Artem,GNU C++14,1438,C
99100243,Nov/21/2020 13:04,3bdo_Farah,Geometry Problem,GNU C++14,102419,E
99231082,Nov/22/2020 10:56,3bdo_Farah,Two Brackets,GNU C++14,1452,C
99241454,Nov/22/2020 13:22,3bdo_Farah,Nastya Studies Informatics,GNU C++14,992,B
99242006,Nov/22/2020 13:29,3bdo_Farah,Nastya Studies Informatics,GNU C++14,992,B
99367646,Nov/24/2020 09:19,3bdo_Farah,Two Buttons,GNU C++14,520,B
99368243,Nov/24/2020 09:28,3bdo_Farah,Two Buttons,GNU C++14,520,B
99406459,Nov/24/2020 17:37,3bdo_Farah,Special Permutation,GNU C++14,1454,A
99417397,Nov/24/2020 17:42,3bdo_Farah,Unique Bid Auction,GNU C++14,1454,B
99450262,Nov/24/2020 18:17,3bdo_Farah,Sequence Transformation,GNU C++14,1454,C
99483713,Nov/24/2020 19:24,3bdo_Farah,Number into Sequence,GNU C++14,1454,D
99527905,Nov/25/2020 09:22,3bdo_Farah,Number into Sequence,GNU C++14,1454,D
99699513,Nov/27/2020 12:00,3bdo_Farah,String Equality,GNU C++14,1451,C
100605860,Dec/07/2020 09:50,3bdo_Farah,Avoid Trygub,GNU C++14,1450,A
100916833,Dec/11/2020 17:42,3bdo_Farah,String Generation,GNU C++14,1461,A
100960017,Dec/11/2020 20:08,3bdo_Farah,Find the Spruce,GNU C++14,1461,B
101006009,Dec/12/2020 12:40,3bdo_Farah,Oath of the Night's Watch,GNU C++14,768,A
101151546,Dec/14/2020 11:13,3bdo_Farah,Codeforces Subsequences,GNU C++14,1368,B
101153309,Dec/14/2020 11:43,3bdo_Farah,HQ9+,GNU C++14,133,A
101154838,Dec/14/2020 12:07,3bdo_Farah,Lights Out,GNU C++14,275,A
101155170,Dec/14/2020 12:12,3bdo_Farah,Ultra Fast Mathematician,GNU C++14,61,A
101155894,Dec/14/2020 12:24,3bdo_Farah,Perfect Permutation,GNU C++14,233,A
101156323,Dec/14/2020 12:30,3bdo_Farah,Drinks,GNU C++14,200,B
101157062,Dec/14/2020 12:41,3bdo_Farah,Insomnia cure,GNU C++14,148,A
101157790,Dec/14/2020 12:51,3bdo_Farah,k String,GNU C++14,219,A
101263826,Dec/15/2020 17:40,3bdo_Farah,Favorite Sequence,GNU C++14,1462,A
101278362,Dec/15/2020 17:55,3bdo_Farah,Last Year's Substring,GNU C++14,1462,B
101287656,Dec/15/2020 18:05,3bdo_Farah,Unique Number,GNU C++14,1462,C
101304862,Dec/15/2020 18:27,3bdo_Farah,Add to Neighbour and Remove,GNU C++14,1462,D
101346826,Dec/15/2020 19:46,3bdo_Farah,Close Tuples (easy version),GNU C++14,1462,E1
101660025,Dec/18/2020 19:33,3bdo_Farah,Kayaking,GNU C++14,863,B
101943703,Dec/21/2020 11:45,3bdo_Farah,White Sheet,GNU C++14,1216,C
101948194,Dec/21/2020 12:52,3bdo_Farah,Quasi palindrome,GNU C++14,863,A
102037734,Dec/22/2020 14:50,3bdo_Farah,Watermelon,GNU C++14,4,A
102989191,Jan/01/2021 23:26,3bdo_Farah,White Sheet,GNU C++17,1216,C
103192440,Jan/04/2021 17:42,3bdo_Farah,Cards for Friends,GNU C++17,1472,A
103212797,Jan/04/2021 17:54,3bdo_Farah,Fair Division,GNU C++17,1472,B
103237840,Jan/04/2021 18:14,3bdo_Farah,Long Jumps,GNU C++17,1472,C
103254433,Jan/04/2021 18:30,3bdo_Farah,Even Odd Game,GNU C++17,1472,D
103579954,Jan/06/2021 22:27,3bdo_Farah,Strange Partition,GNU C++17,1471,A
103811951,Jan/08/2021 20:09,3bdo_Farah,Wizard of Orz,GNU C++17,1467,A
104841006,Jan/19/2021 20:33,3bdo_Farah,Check The Text,GNU C++14,102263,C
104844517,Jan/19/2021 21:09,3bdo_Farah,Different Divisors,GNU C++14,1474,B
104881728,Jan/20/2021 10:31,3bdo_Farah,Meme Problem,GNU C++14,1076,C
105143235,Jan/23/2021 13:50,3bdo_Farah,Even Odd Game,GNU C++14,1472,D
105143275,Jan/23/2021 13:50,3bdo_Farah,Even Odd Game,GNU C++14,1472,D
105181960,Jan/23/2021 23:44,3bdo_Farah,USB vs. PS/2,GNU C++14,762,B
105182030,Jan/23/2021 23:45,3bdo_Farah,USB vs. PS/2,GNU C++14,762,B
105321620,Jan/25/2021 18:08,3bdo_Farah,New Year's Number,GNU C++14,1475,B
105347331,Jan/25/2021 18:26,3bdo_Farah,Odd Divisor,GNU C++14,1475,A
105377063,Jan/25/2021 19:10,3bdo_Farah,Cleaning the Phone,GNU C++14,1475,D
105408850,Jan/25/2021 21:06,3bdo_Farah,Advertising Agency,GNU C++14,1475,E
105421552,Jan/26/2021 00:27,3bdo_Farah,Close Tuples (hard version),GNU C++14,1462,E2
106031881,Jan/30/2021 18:00,3bdo_Farah,Remainder,GNU C++14,1165,A
106274415,Feb/02/2021 14:23,3bdo_Farah,Romaji,GNU C++14,1008,A
106351634,Feb/03/2021 12:01,3bdo_Farah,Misha and Changing Handles,GNU C++14,501,B
106357820,Feb/03/2021 13:24,3bdo_Farah,Merge Equals,GNU C++14,962,D
106362410,Feb/03/2021 14:24,3bdo_Farah,T shirt buying,GNU C++14,799,B
106378721,Feb/03/2021 17:31,3bdo_Farah,Kefa and Park,GNU C++14,580,C
106398940,Feb/03/2021 21:43,3bdo_Farah,Mr. Kitayuta's Colorful Graph,GNU C++14,505,B
106508322,Feb/05/2021 09:18,3bdo_Farah,New Year Snowmen,GNU C++14,140,C
106545077,Feb/05/2021 17:44,3bdo_Farah,Space Navigation,GNU C++14,1481,A
106563206,Feb/05/2021 18:07,3bdo_Farah,New Colony,GNU C++14,1481,B
107204802,Feb/12/2021 18:26,3bdo_Farah,Add and Divide,GNU C++14,1485,A
107212446,Feb/12/2021 18:50,3bdo_Farah,Replace and Keep Sorted,GNU C++14,1485,B
107544449,Feb/16/2021 17:47,3bdo_Farah,Dense Array,GNU C++14,1490,A
107555424,Feb/16/2021 18:02,3bdo_Farah,Balanced Remainders,GNU C++14,1490,B
107563584,Feb/16/2021 18:11,3bdo_Farah,Sum of Cubes,GNU C++14,1490,C
107574550,Feb/16/2021 18:27,3bdo_Farah,Permutation Transformation,GNU C++14,1490,D
107651603,Feb/17/2021 06:55,3bdo_Farah,Accidental Victory,GNU C++14,1490,E
107654279,Feb/17/2021 07:43,3bdo_Farah,Equalize the Array,GNU C++14,1490,F
107656620,Feb/17/2021 08:23,3bdo_Farah,Watchmen,GNU C++14,651,C
109848547,Mar/13/2021 12:23,3bdo_Farah,Books,GNU C++14,279,B
110123099,Mar/16/2021 17:51,3bdo_Farah,Cellular Network,GNU C++14,702,C
110132938,Mar/16/2021 20:12,3bdo_Farah,Room Allocation,GNU C++14,102961,T
110167943,Mar/17/2021 14:41,3bdo_Farah,Sum of Three Values,GNU C++14,102961,X
110450917,Mar/19/2021 15:39,3bdo_Farah,An impassioned circulation of affection,GNU C++14,814,C
110990947,Mar/25/2021 17:49,3bdo_Farah,Strange Table,GNU C++14,1506,A
111016359,Mar/25/2021 18:22,3bdo_Farah,Double ended Strings,GNU C++14,1506,C
111058716,Mar/25/2021 19:33,3bdo_Farah,Partial Replacement,GNU C++14,1506,B
111596776,Apr/01/2021 00:29,3bdo_Farah,Alyona and Mex,GNU C++14,682,B
111665729,Apr/01/2021 17:45,3bdo_Farah,Is it rated   2,GNU C++14,1505,A
111852139,Apr/03/2021 13:09,3bdo_Farah,Maximum Median,GNU C++14,1201,C
111892104,Apr/03/2021 18:05,3bdo_Farah,Déjà Vu,GNU C++14,1504,A
111902907,Apr/03/2021 18:24,3bdo_Farah,Flip the Bits,GNU C++14,1504,B
111977999,Apr/04/2021 10:51,3bdo_Farah,Maximal Continuous Rest,GNU C++14,1141,B
111994588,Apr/04/2021 14:15,3bdo_Farah,King's Task,GNU C++14,1510,K
111997506,Apr/04/2021 14:49,3bdo_Farah,King's Task,GNU C++14,1510,K
112140714,Apr/06/2021 13:39,3bdo_Farah,Sorted Adjacent Differences,GNU C++14,1339,B
112141521,Apr/06/2021 13:51,3bdo_Farah,Sorted Adjacent Differences,GNU C++14,1339,B
112199011,Apr/07/2021 09:25,3bdo_Farah,Football,GNU C++14,96,A
112204128,Apr/07/2021 10:43,3bdo_Farah,Lucky Numbers (easy),GNU C++14,96,B
112273436,Apr/08/2021 08:15,3bdo_Farah,Registration System,GNU C++14,4,C
112275967,Apr/08/2021 09:04,3bdo_Farah,Restoring Permutation,GNU C++14,1315,C
112276412,Apr/08/2021 09:11,3bdo_Farah,Restoring Permutation,GNU C++14,1315,C
112477198,Apr/10/2021 17:42,3bdo_Farah,Spy Detected!,GNU C++14,1512,A
112487004,Apr/10/2021 17:53,3bdo_Farah,Almost Rectangle,GNU C++14,1512,B
112505888,Apr/10/2021 18:17,3bdo_Farah,A B Palindrome,GNU C++14,1512,C
112547452,Apr/10/2021 19:20,3bdo_Farah,Corrupted Array,GNU C++14,1512,D
112620352,Apr/11/2021 10:04,3bdo_Farah,Short Task,GNU C++14,1512,G
113046112,Apr/15/2021 00:51,3bdo_Farah,Dawid and Bags of Candies,GNU C++14,1230,A
113046510,Apr/15/2021 01:05,3bdo_Farah,Preparing Olympiad,GNU C++14,550,B
113046837,Apr/15/2021 01:14,3bdo_Farah,Two Substrings,GNU C++14,550,A
113351067,Apr/17/2021 19:47,3bdo_Farah,Boxes Packing,GNU C++14,903,C
113719018,Apr/21/2021 16:41,3bdo_Farah,Tit for Tat,GNU C++14,1516,A
113960390,Apr/23/2021 12:36,3bdo_Farah,Balanced Team,GNU C++14,1133,C
113960836,Apr/23/2021 12:42,3bdo_Farah,Balanced Team,GNU C++14,1133,C
113961463,Apr/23/2021 12:51,3bdo_Farah,Balanced Team,GNU C++14,1133,C
113961718,Apr/23/2021 12:55,3bdo_Farah,Balanced Team,GNU C++14,1133,C
114063860,Apr/24/2021 03:35,3bdo_Farah,Sum of 2050,GNU C++14,1517,A
114344440,Apr/27/2021 12:09,3bdo_Farah,Remove the Substring (easy version),GNU C++14,1203,D1
114345124,Apr/27/2021 12:19,3bdo_Farah,Remove the Substring (easy version),GNU C++14,1203,D1
114537616,Apr/29/2021 16:43,3bdo_Farah,Uniqueness,GNU C++14,1208,B
115500343,May/07/2021 13:07,3bdo_Farah,Beautiful Numbers,GNU C++14,300,C
115506391,May/07/2021 14:21,3bdo_Farah,Beautiful Numbers,GNU C++14,300,C
115507080,May/07/2021 14:28,3bdo_Farah,Beautiful Numbers,GNU C++14,300,C
115507141,May/07/2021 14:29,3bdo_Farah,Beautiful Numbers,GNU C++14,300,C
115513349,May/07/2021 15:35,3bdo_Farah,Noldbach problem,GNU C++14,17,A
116262983,May/15/2021 15:50,3bdo_Farah,Remove Duplicates,GNU C++14,978,A
116263622,May/15/2021 15:58,3bdo_Farah,File Name,GNU C++14,978,B
116757227,May/20/2021 17:40,3bdo_Farah,And Then There Were K,GNU C++14,1527,A
116803089,May/20/2021 18:29,3bdo_Farah,Palindrome Game (easy version),GNU C++14,1527,B1
117755711,May/29/2021 12:49,3bdo_Farah,The Best Vacation,GNU C++14,1358,D
117769619,May/29/2021 15:02,3bdo_Farah,Primes and Multiplication,GNU C++14,1228,C
118975517,Jun/10/2021 17:42,3bdo_Farah,Stone Game,GNU C++14,1538,A
118980740,Jun/10/2021 17:47,3bdo_Farah,Friends and Candies,GNU C++14,1538,B
118992585,Jun/10/2021 17:59,3bdo_Farah,Number of Pairs,GNU C++14,1538,C
119014207,Jun/10/2021 18:24,3bdo_Farah,Interesting Function,GNU C++14,1538,F
120647585,Jun/26/2021 10:32,3bdo_Farah,Mail Stamps,GNU C++14,29,C
120726650,Jun/27/2021 13:15,3bdo_Farah,Runtime Error,GNU C++14,100712,K
120727663,Jun/27/2021 13:30,3bdo_Farah,Who Is The Winner,GNU C++14,100712,A
120728336,Jun/27/2021 13:43,3bdo_Farah,Epic Professor,GNU C++14,100712,E
120730375,Jun/27/2021 14:21,3bdo_Farah,Street Lamps,GNU C++14,100712,C
120732102,Jun/27/2021 14:53,3bdo_Farah,Rock Paper Scissors,GNU C++14,100712,B
120735078,Jun/27/2021 15:43,3bdo_Farah,Heavy Coins,GNU C++14,100712,G
120738035,Jun/27/2021 16:33,3bdo_Farah,Candy,GNU C++14,100712,J
120936107,Jun/30/2021 11:56,3bdo_Farah,Pleasant Pairs,GNU C++14,1541,B
120936207,Jun/30/2021 11:57,3bdo_Farah,Pleasant Pairs,GNU C++14,1541,B
121835634,Jul/09/2021 19:35,3bdo_Farah,Amr and Pins,GNU C++11,507,B
121839702,Jul/09/2021 20:20,3bdo_Farah,BerSU Ball,GNU C++11,489,B
121879352,Jul/10/2021 10:15,3bdo_Farah,Making Friends,GNU C++11,101810,H
121879717,Jul/10/2021 10:19,3bdo_Farah,Split the Number,GNU C++11,101810,I
121880786,Jul/10/2021 10:32,3bdo_Farah,Flip the Bits,GNU C++11,101810,C
121885036,Jul/10/2021 11:25,3bdo_Farah,Friends and Cookies,GNU C++11,101810,B
121886842,Jul/10/2021 11:49,3bdo_Farah,Minimum Sum of Array,GNU C++11,101810,F
121898361,Jul/10/2021 14:19,3bdo_Farah,Magic Sticks,GNU C++11,101810,D
121916695,Jul/10/2021 17:44,3bdo_Farah,Shortest Path with Obstacle,GNU C++11,1547,A
121925959,Jul/10/2021 17:52,3bdo_Farah,Alphabetical Strings,GNU C++11,1547,B
121944841,Jul/10/2021 18:13,3bdo_Farah,Pair Programming,GNU C++11,1547,C
121966490,Jul/10/2021 18:44,3bdo_Farah,Co growing Sequence,GNU C++11,1547,D
122009826,Jul/10/2021 20:51,3bdo_Farah,Air Conditioners,GNU C++11,1547,E
122316671,Jul/13/2021 14:04,3bdo_Farah,Ternary String,GNU C++11,1354,B
122323975,Jul/13/2021 15:23,3bdo_Farah,Simple Polygon Embedding,GNU C++11,1354,C1
122368681,Jul/13/2021 20:10,3bdo_Farah,K th Not Divisible by n,GNU C++11,1352,C
123457746,Jul/23/2021 17:46,3bdo_Farah,Polycarp and Coins,GNU C++14,1551,A
123464258,Jul/23/2021 17:52,3bdo_Farah,Wonderful Coloring   1,GNU C++14,1551,B1
123487222,Jul/23/2021 18:21,3bdo_Farah,Wonderful Coloring   2,GNU C++14,1551,B2
123518574,Jul/23/2021 19:18,3bdo_Farah,Interesting Story,GNU C++14,1551,C
123523708,Jul/23/2021 19:28,3bdo_Farah,Interesting Story,GNU C++14,1551,C
123525116,Jul/23/2021 19:30,3bdo_Farah,Interesting Story,GNU C++14,1551,C
123595952,Jul/24/2021 13:25,3bdo_Farah,Strange Function,GNU C++14,1542,C
123851499,Jul/26/2021 18:04,3bdo_Farah,Counting Kangaroos is Fun,GNU C++14,372,A
123853062,Jul/26/2021 18:21,3bdo_Farah,Counting Kangaroos is Fun,GNU C++14,372,A
123853519,Jul/26/2021 18:26,3bdo_Farah,Counting Kangaroos is Fun,GNU C++14,372,A
124118496,Jul/29/2021 15:31,3bdo_Farah,The Delivery Dilemma,GNU C++14,1443,C
124120251,Jul/29/2021 15:53,3bdo_Farah,The Delivery Dilemma,GNU C++14,1443,C
124131275,Jul/29/2021 17:39,3bdo_Farah,Cherry,GNU C++14,1554,A
124155588,Jul/29/2021 18:23,3bdo_Farah,Cobb,GNU C++14,1554,B
124276967,Jul/30/2021 17:09,3bdo_Farah,Boredom,GNU C++14,455,A
124277110,Jul/30/2021 17:10,3bdo_Farah,Boredom,GNU C++14,455,A
124444564,Jul/31/2021 20:05,3bdo_Farah,Boredom,GNU C++14,456,C
124446124,Jul/31/2021 20:28,3bdo_Farah,Laptops,GNU C++14,456,A
124446257,Jul/31/2021 20:30,3bdo_Farah,Laptops,GNU C++14,456,A
124471038,Aug/01/2021 07:09,3bdo_Farah,Woodcutters,GNU C++14,545,C
124529604,Aug/01/2021 17:46,3bdo_Farah,Gregor and Cryptography,GNU C++14,1549,A
124548914,Aug/01/2021 18:05,3bdo_Farah,Gregor and the Pawn Game,GNU C++14,1549,B
124840286,Aug/04/2021 12:06,3bdo_Farah,Watching TV,GNU C++14,101498,A
124841836,Aug/04/2021 12:22,3bdo_Farah,Longest Prefix,GNU C++14,101498,B
124842009,Aug/04/2021 12:24,3bdo_Farah,Rock Piles,GNU C++14,101498,I
124842883,Aug/04/2021 12:34,3bdo_Farah,Lunch Break,GNU C++14,101498,C
124845041,Aug/04/2021 12:57,3bdo_Farah,Car Factory,GNU C++14,101498,E
124849330,Aug/04/2021 13:48,3bdo_Farah,Palindrome Number,GNU C++14,101498,H
124856241,Aug/04/2021 14:58,3bdo_Farah,Spilt the String,GNU C++14,101498,J
124861061,Aug/04/2021 15:45,3bdo_Farah,Counting Paths,GNU C++14,101498,D
124943139,Aug/05/2021 13:03,3bdo_Farah,Spilt the String,GNU C++14,101498,J
124948783,Aug/05/2021 14:13,3bdo_Farah,Baby name,GNU C++14,102700,B
124956957,Aug/05/2021 15:37,3bdo_Farah,LCM Challenge,GNU C++14,235,A
125286894,Aug/09/2021 10:49,3bdo_Farah,Guess the Number,GNU C++14,101021,1
125323943,Aug/09/2021 17:41,3bdo_Farah,Ezzat and Two Subsequences,GNU C++14,1557,A
125349128,Aug/09/2021 18:01,3bdo_Farah,Moamen and k subarrays,GNU C++14,1557,B
125646121,Aug/12/2021 11:38,3bdo_Farah,Federation Favorites,GNU C++14,101655,F
125646520,Aug/12/2021 11:44,3bdo_Farah,Assignments,GNU C++14,101655,A
125646859,Aug/12/2021 11:49,3bdo_Farah,Generations of Tribbles,GNU C++14,101655,G
125750266,Aug/13/2021 13:52,3bdo_Farah,Languages,GNU C++14,101655,L
125843405,Aug/14/2021 14:36,3bdo_Farah,Permutations,GNU C++14,124,B
125846861,Aug/14/2021 15:23,3bdo_Farah,K th Beautiful String,GNU C++14,1328,B
125848276,Aug/14/2021 15:44,3bdo_Farah,Random Teams,GNU C++14,478,B
125849726,Aug/14/2021 16:06,3bdo_Farah,Alphabet,GNU C++14,101291,A
125849891,Aug/14/2021 16:08,3bdo_Farah,Equality,GNU C++14,101291,F
125851767,Aug/14/2021 16:36,3bdo_Farah,Gravity,GNU C++14,101291,G
125852617,Aug/14/2021 16:49,3bdo_Farah,Zigzag,GNU C++14,101291,M
125854396,Aug/14/2021 17:14,3bdo_Farah,Six Sides,GNU C++14,101291,K
125855069,Aug/14/2021 17:23,3bdo_Farah,Islands,GNU C++14,101291,H
125857017,Aug/14/2021 17:48,3bdo_Farah,Contest Score,GNU C++14,101291,E
125862212,Aug/14/2021 18:51,3bdo_Farah,Three Square,GNU C++14,101291,L
125863486,Aug/14/2021 19:06,3bdo_Farah,Cameras,GNU C++14,101291,D
125865272,Aug/14/2021 19:29,3bdo_Farah,Barbells,GNU C++14,101291,B
125930402,Aug/15/2021 16:38,3bdo_Farah,Coins,GNU C++14,1061,A
125931200,Aug/15/2021 16:49,3bdo_Farah,Array Stabilization,GNU C++14,1095,B
125932145,Aug/15/2021 17:02,3bdo_Farah,Powers Of Two,GNU C++14,1095,C
125934215,Aug/15/2021 17:29,3bdo_Farah,Chessboard,GNU C++14,961,C
126080754,Aug/16/2021 14:08,3bdo_Farah,Make a Square,GNU C++14,962,C
126082217,Aug/16/2021 14:25,3bdo_Farah,Good Numbers (easy version),GNU C++14,1249,C1
126085170,Aug/16/2021 14:57,3bdo_Farah,Good Numbers (hard version),GNU C++14,1249,C2
126088241,Aug/16/2021 15:31,3bdo_Farah,Subsequence Hate,GNU C++14,1363,B
126089409,Aug/16/2021 15:43,3bdo_Farah,Cut Ribbon,GNU C++14,189,A
126092836,Aug/16/2021 16:20,3bdo_Farah,Lucky Sum,GNU C++14,122,C
126093877,Aug/16/2021 16:31,3bdo_Farah,Lucky Substring,GNU C++14,122,B
126094921,Aug/16/2021 16:43,3bdo_Farah,Minimal Square,GNU C++14,1360,A
126095444,Aug/16/2021 16:49,3bdo_Farah,Honest Coach,GNU C++14,1360,B
126096957,Aug/16/2021 17:05,3bdo_Farah,Similar Pairs,GNU C++14,1360,C
126098393,Aug/16/2021 17:21,3bdo_Farah,Regular Bracket Sequence,GNU C++14,26,B
126100899,Aug/16/2021 17:48,3bdo_Farah,Cola,GNU C++14,44,B
126101878,Aug/16/2021 17:58,3bdo_Farah,Permutations,GNU C++14,48,D
126103480,Aug/16/2021 18:16,3bdo_Farah,Choosing Symbol Pairs,GNU C++14,50,B
126114527,Aug/16/2021 20:29,3bdo_Farah,Wilbur and Array,GNU C++14,596,B
126165307,Aug/17/2021 13:05,3bdo_Farah,Optimal Parking,GNU C++14,100240,C
126168286,Aug/17/2021 13:43,3bdo_Farah,Shopaholic,GNU C++14,100240,H
126169820,Aug/17/2021 14:03,3bdo_Farah,Phone List,GNU C++14,100240,A
126169980,Aug/17/2021 14:04,3bdo_Farah,Election,GNU C++14,100240,L
126178860,Aug/17/2021 15:49,3bdo_Farah,Nested Dolls,GNU C++14,100240,G
126248988,Aug/18/2021 12:09,3bdo_Farah,Zigzag,GNU C++14,101291,M
126249706,Aug/18/2021 12:18,3bdo_Farah,Zigzag,GNU C++14,101291,M
126261115,Aug/18/2021 14:42,3bdo_Farah,Another Square in the Floor,GNU C++14,101086,H
126261557,Aug/18/2021 14:47,3bdo_Farah,My Friend of Misery,GNU C++14,101086,A
126262849,Aug/18/2021 15:02,3bdo_Farah,Chance,GNU C++14,101086,L
126263436,Aug/18/2021 15:09,3bdo_Farah,Paradise City,GNU C++14,101086,G
126270943,Aug/18/2021 16:34,3bdo_Farah,Hey JUDgE,GNU C++14,101086,F
126272208,Aug/18/2021 16:48,3bdo_Farah,ACPC Headquarters : AASTMT (Stairway to Heaven),GNU C++14,101086,M
126311162,Aug/18/2021 18:10,3bdo_Farah,Smooth Developer,GNU C++14,101086,J
126316038,Aug/18/2021 18:16,3bdo_Farah,Smooth Developer,GNU C++14,101086,J
126376544,Aug/18/2021 21:08,3bdo_Farah,Enterprising Escape,GNU C++14,101655,E
126376662,Aug/18/2021 21:09,3bdo_Farah,Enterprising Escape,GNU C++14,101655,E
127526048,Aug/31/2021 15:56,3bdo_Farah,Range Increments,GNU C++14,174,C
127662193,Sep/02/2021 07:50,3bdo_Farah,The Meeting Place Cannot Be Changed,GNU C++14,782,B
127696915,Sep/02/2021 16:41,3bdo_Farah,Soldier and Cards,GNU C++14,546,C
127699379,Sep/02/2021 17:09,3bdo_Farah,Important Exam,GNU C++14,1201,A
127706700,Sep/02/2021 18:42,3bdo_Farah,Hit the Lottery,GNU C++14,996,A
127759307,Sep/03/2021 13:53,3bdo_Farah,Preparing for Merge Sort,GNU C++14,847,B
127866303,Sep/04/2021 21:33,3bdo_Farah,Captain Flint and Crew Recruitment,GNU C++14,1388,A
127925212,Sep/05/2021 17:38,3bdo_Farah,Domino Disaster,GNU C++14,1567,A
127940147,Sep/05/2021 17:51,3bdo_Farah,MEXor Mixup,GNU C++14,1567,B
128202163,Sep/08/2021 15:19,3bdo_Farah,Two Buttons,GNU C++14,520,B
128205301,Sep/08/2021 15:59,3bdo_Farah,Party,GNU C++14,115,A
128221839,Sep/08/2021 17:43,3bdo_Farah,Balanced Substring,GNU C++14,1569,A
128244383,Sep/08/2021 18:14,3bdo_Farah,Chess Tournament,GNU C++14,1569,B
128277235,Sep/08/2021 19:31,3bdo_Farah,Jury Meeting,GNU C++14,1569,C
128327222,Sep/09/2021 11:42,3bdo_Farah,Hard Problem,GNU C++14,100090,L
128327614,Sep/09/2021 11:48,3bdo_Farah,Bracket Sequence,GNU C++14,100090,K
128328295,Sep/09/2021 11:58,3bdo_Farah,Jumping along the Hummocks,GNU C++14,100090,M
128329047,Sep/09/2021 12:10,3bdo_Farah,The Last Wish,GNU C++14,100090,G
128330617,Sep/09/2021 12:33,3bdo_Farah,Insomnia,GNU C++14,100090,D
128336097,Sep/09/2021 13:52,3bdo_Farah,Graph Restoration,GNU C++14,100090,C
128337611,Sep/09/2021 14:13,3bdo_Farah,Product Innovation,GNU C++14,100090,J
128341230,Sep/09/2021 14:59,3bdo_Farah,After Two Hares,GNU C++14,100090,A
128341480,Sep/09/2021 15:02,3bdo_Farah,After Two Hares,GNU C++14,100090,A
128342456,Sep/09/2021 15:13,3bdo_Farah,Counterfeiters,GNU C++14,100090,E
128376765,Sep/09/2021 22:58,3bdo_Farah,Asperger Syndrome,GNU C++14,100090,F
128711167,Sep/13/2021 12:15,3bdo_Farah,The New Year: Meeting Friends,GNU C++14,723,A
128815709,Sep/14/2021 15:17,3bdo_Farah,Counterfeiters,GNU C++14,100090,E
128815794,Sep/14/2021 15:18,3bdo_Farah,Counterfeiters,GNU C++17,100090,E
128823724,Sep/14/2021 16:50,3bdo_Farah,Two Platforms,GNU C++17,1409,E
128824563,Sep/14/2021 16:58,3bdo_Farah,Median Maximization,GNU C++17,1566,A
128851470,Sep/14/2021 22:32,3bdo_Farah,Two Platforms,GNU C++17,1409,E
128878016,Sep/15/2021 10:20,3bdo_Farah,In the Chairman's office,GNU C++17,101343,G
128878758,Sep/15/2021 10:31,3bdo_Farah,Husam and the Broken Present 1,GNU C++17,101343,I
128879246,Sep/15/2021 10:37,3bdo_Farah,Husam's Bug,GNU C++17,101343,D
