Student,Problem Name,A,B,C,D,J,E,L,K,G,H,B1,B2,G1,F,I,M,B3,D1,D2,Y,X,Z,R,N,L1,L2,C1,F1,E1,C2,100,F2,E2,Q,P,A1,A2,O,U,W,T,G3,G2,F3,1,S,101,H1,H2,123,problem_difficulty,solving_times,Tag_binarysearch,Tag_bitmasks,Tag_bruteforce,Tag_constructivealgorithms,Tag_datastructures,Tag_dp,Tag_expressionparsing,Tag_graphmatchings,Tag_greedy,Tag_hashing,Tag_implementation,Tag_math,Tag_numbertheory,Tag_shortestpaths,Tag_sortings,Tag_specialproblem,Tag_strings,Tag_twopointers,Problem Class A,Problem Class B,previous_solved_problems_count,y,الأساسيات,أنواع البيانات,المتغيرات,التعامل مع الأعداد,التعامل مع النصوص,العوامل,المصفوفات,الدوال,الحلقات,الشروط,tutorial_difficulty
HASSAN_GH,WayTooLongWords,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,20.986745213549387,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Brre.Hemo,WayTooLongWords,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22,53.049828178694206,1,1,1,0,0,1,1,0,1,1,75.01645097609142
codeiologist,WayTooLongWords,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,39,47.56995581737856,1,1,1,0,0,1,1,0,1,1,75.01645097609142
DARK-N,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,41.973490427098774,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Kareembo,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,26.710402999062925,1,1,1,0,0,1,1,0,1,1,75.01645097609142
masa_beydoun,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,39.900725467735754,1,1,1,0,0,1,1,0,1,1,75.01645097609142
kinannotfound,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,20.986745213549387,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Abd_HM,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,39.900725467735754,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Ahmed-yaser,WayTooLongWords,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,48.969072164948535,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Diab,WayTooLongWords,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,43.903306078919336,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Waellhasan,WayTooLongWords,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,40.32747119466345,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Bsher,WayTooLongWords,366,250,240,175,16,98,10,16,26,28,4,3,1,50,21,8,0,6,6,0,0,0,0,1,0,0,5,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1345,35.257731958762946,1,1,1,0,0,1,1,0,1,1,75.01645097609142
dee..,WayTooLongWords,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,45.70446735395204,1,1,1,0,0,1,1,0,1,1,75.01645097609142
_SADIEM_,WayTooLongWords,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,45.20222045995253,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Mohammed_Abdelkareem,WayTooLongWords,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,48.969072164948535,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Wiaam_SA,WayTooLongWords,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,30.92783505154643,1,1,1,0,0,1,1,0,1,1,75.01645097609142
a7mad_taieb,WayTooLongWords,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,34.97790868924901,1,1,1,0,0,1,1,0,1,1,75.01645097609142
SaeedSabbagh,WayTooLongWords,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,66.25227410551858,1,1,1,0,0,1,1,0,1,1,75.01645097609142
_Salty,WayTooLongWords,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,55.96465390279829,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Alhomse,WayTooLongWords,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,33,47.83025653320558,1,1,1,0,0,1,1,0,1,1,75.01645097609142
AbdAR,WayTooLongWords,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,39.900725467735754,1,1,1,0,0,1,1,0,1,1,75.01645097609142
RedNextCentury,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,41.973490427098774,1,1,1,0,0,1,1,0,1,1,75.01645097609142
MouayadL7,WayTooLongWords,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,41.070834718989154,1,1,1,0,0,1,1,0,1,1,75.01645097609142
AhmadShahal,WayTooLongWords,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,39.592015792937055,1,1,1,0,0,1,1,0,1,1,75.01645097609142
3bdo_Farah,WayTooLongWords,44,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,52,39.900725467735754,1,1,1,0,0,1,1,0,1,1,75.01645097609142
sanji333333,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,56.262338232068565,1,1,1,0,0,1,1,0,1,1,75.01645097609142
_s_h_a_m__,WayTooLongWords,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,41.973490427098774,1,1,1,0,0,1,1,0,1,1,75.01645097609142
samer_orfali,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,36.726804123711396,1,1,1,0,0,1,1,0,1,1,75.01645097609142
sepsa.m,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,57.75839280993922,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Bassam1412,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,37.14895129754715,1,1,1,0,0,1,1,0,1,1,75.01645097609142
MarioAndrawos,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,34.566403881140104,1,1,1,0,0,1,1,0,1,1,75.01645097609142
MuhannadW,WayTooLongWords,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,58.762886597938234,1,1,1,0,0,1,1,0,1,1,75.01645097609142
NawarAlTibi,WayTooLongWords,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,51.30093274423182,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Lanakhaled,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,40.32747119466345,1,1,1,0,0,1,1,0,1,1,75.01645097609142
obadaa.masri,WayTooLongWords,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,23.64024173480277,1,1,1,0,0,1,1,0,1,1,75.01645097609142
obada_katma,WayTooLongWords,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,44.51733833177132,1,1,1,0,0,1,1,0,1,1,75.01645097609142
043_33798_Nuraiym-7,WayTooLongWords,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,41.973490427098774,1,1,1,0,0,1,1,0,1,1,75.01645097609142
7nooOoOoon,WayTooLongWords,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16,42.847938144329966,1,1,1,0,0,1,1,0,1,1,75.01645097609142
ghina.alrefai,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.441008018327603,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Amr_Kart,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,56.262338232068565,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Mohammad_Alassali,WayTooLongWords,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17,47.92717701250275,1,1,1,0,0,1,1,0,1,1,75.01645097609142
IT-24-,WayTooLongWords,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,44,50.45298344267424,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Conan_y65,WayTooLongWords,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,41.070834718989154,1,1,1,0,0,1,1,0,1,1,75.01645097609142
7amzahsa,WayTooLongWords,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,44.517338331771434,1,1,1,0,0,1,1,0,1,1,75.01645097609142
M.Qattan,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,36.726804123711396,1,1,1,0,0,1,1,0,1,1,75.01645097609142
ShathaS2003,WayTooLongWords,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,55.090206185567105,1,1,1,0,0,1,1,0,1,1,75.01645097609142
anas_allaham,WayTooLongWords,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,25,39.17525773195883,1,1,1,0,0,1,1,0,1,1,75.01645097609142
ZENGOO,WayTooLongWords,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,32.646048109965726,1,1,1,0,0,1,1,0,1,1,75.01645097609142
abdalrhman.alkafry,WayTooLongWords,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,17.032720753025497,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Anti_tourist4000,WayTooLongWords,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,48,57.75839280993922,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Hamza_Alattar.1,WayTooLongWords,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,48,53.86597938144339,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Bicso,WayTooLongWords,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,45.70446735395193,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Zeina_Albarre,WayTooLongWords,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,32.64604810996561,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Abdulrhaim_Ma,WayTooLongWords,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,55.58651434940116,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Nour-Aldeen,WayTooLongWords,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,46.08853850818681,1,1,1,0,0,1,1,0,1,1,75.01645097609142
0xessam,WayTooLongWords,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,32.646048109965726,1,1,1,0,0,1,1,0,1,1,75.01645097609142
ghaith.clash88,WayTooLongWords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,32.646048109965726,1,1,1,0,0,1,1,0,1,1,75.01645097609142
sarah.m.akkad,WayTooLongWords,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18,48.969072164948535,1,1,1,0,0,1,1,0,1,1,75.01645097609142
A.M.B.E,WayTooLongWords,38,7,5,4,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62,41.973490427098774,1,1,1,0,0,1,1,0,1,1,75.01645097609142
099450735z,WayTooLongWords,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,45.70446735395193,1,1,1,0,0,1,1,0,1,1,75.01645097609142
abdalkader-s,WayTooLongWords,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,55.3563424473331,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Ansam092,WayTooLongWords,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,29,41.973490427098774,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Alaa-Kaadan,WayTooLongWords,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,62.32427366448006,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Mohamed-Omran,WayTooLongWords,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18,48.969072164948535,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Raneem.Alhassan,WayTooLongWords,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,43,34.75224476222156,1,1,1,0,0,1,1,0,1,1,75.01645097609142
RamaRehawi,WayTooLongWords,14,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,289869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,81.21699773698788,1,1,1,0,0,1,1,0,1,1,75.01645097609142
Mohammed--alhefawe,Bit++,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,187890,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,34.75224476222156,1,1,0,0,0,1,1,0,1,1,74.19556388628565
