#,When,Who,Problem Name,Lang,Number,Class,Number_Class
199946695,2023-03-31 15:50:00,OmranMk,BoxesPacking,GNU C++17,903,C,903C
199955498,2023-03-31 17:15:00,OmranMk,RegistrationSystem,GNU C++17,4,C,4C
200064723,2023-04-01 05:33:00,OmranMk,HolidayOfEquality,GNU C++17,758,A,758A
200071411,2023-04-01 07:21:00,OmranMk,ReplaceToMakeRegularBracketSequence,GNU C++17,612,C,612C
200071523,2023-04-01 07:23:00,OmranMk,AgainTwentyFive!,GNU C++17,630,A,630A
200076332,2023-04-01 08:22:00,OmranMk,PoweringtheHero(hardversion),GNU C++17,1800,C2,1800C2
200146547,2023-04-01 17:45:00,OmranMk,RestoringThreeNumbers,GNU C++17,1154,A,1154A
200227108,2023-04-01 18:37:00,OmranMk,ExaminBerSU(easyversion),GNU C++17,1185,C1,1185C1
200245241,2023-04-01 18:51:00,OmranMk,AlsoTryMinecraft,GNU C++17,1709,B,1709B
200296910,2023-04-01 22:03:00,OmranMk,DivisorsofTwoIntegers,GNU C++17,1108,B,1108B
200346663,2023-04-02 11:04:00,OmranMk,Tprimes,GNU C++17,230,B,230B
200349033,2023-04-02 11:27:00,OmranMk,kFactorization,GNU C++17,797,A,797A
200385703,2023-04-02 17:16:00,OmranMk,AllareSame,GNU C++17,1593,D1,1593D1
200500814,2023-04-03 06:56:00,OmranMk,TheWall,GNU C++17,340,A,340A
200556690,2023-04-03 14:48:00,OmranMk,FedorandNewGame,GNU C++17,467,B,467B
200560814,2023-04-03 15:24:00,OmranMk,DivideandMultiply,GNU C++17,1609,A,1609A
200637430,2023-04-04 07:56:00,OmranMk,ProductofThreeNumbers,GNU C++17,1294,C,1294C
200650880,2023-04-04 10:36:00,OmranMk,SquareDifference,GNU C++17,1033,B,1033B
200652621,2023-04-04 10:56:00,OmranMk,DivisorSubtraction,GNU C++17,1076,B,1076B
200658299,2023-04-04 11:57:00,OmranMk,AlmostAllDivisors,GNU C++17,1165,D,1165D
200693151,2023-04-04 17:35:00,OmranMk,NITorz!,GNU C++17,1696,A,1696A
200785668,2023-04-04 20:14:00,OmranMk,RelativelyPrimePairs,GNU C++17,1051,B,1051B
200824266,2023-04-05 06:08:00,OmranMk,ModularExponentiation,GNU C++17,913,A,913A
200824351,2023-04-05 06:10:00,OmranMk,ComplicatedGCD,GNU C++17,664,A,664A
200824566,2023-04-05 06:13:00,OmranMk,I'mboredwithlife,GNU C++17,822,A,822A
200933432,2023-04-06 06:47:00,OmranMk,FoxandNumberGame,GNU C++17,389,A,389A
200957889,2023-04-06 12:57:00,OmranMk,GCDSum,GNU C++17,1498,A,1498A
200958803,2023-04-06 13:09:00,OmranMk,PreparationforInternationalWomen'sDay,GNU C++17,1133,B,1133B
200959624,2023-04-06 13:19:00,OmranMk,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
201097916,2023-04-07 08:07:00,OmranMk,IsItaCat?,GNU C++17,1800,A,1800A
201100834,2023-04-07 08:47:00,OmranMk,AnotherStringMinimizationProblem,GNU C++17,1706,A,1706A
201128218,2023-04-07 14:01:00,OmranMk,CounttheNumberofPairs,GNU C++17,1800,B,1800B
201143300,2023-04-07 16:20:00,OmranMk,TwoTowers,GNU C++17,1795,A,1795A
201150014,2023-04-07 17:15:00,OmranMk,DistinctSplit,GNU C++17,1791,D,1791D
201153186,2023-04-07 17:43:00,OmranMk,NumberReplacement,GNU C++17,1744,A,1744A
201168934,2023-04-07 20:07:00,OmranMk,ABBB,GNU C++17,1428,C,1428C
201206322,2023-04-08 06:01:00,OmranMk,PrefixandSuffixArray,GNU C++17,1794,A,1794A
201206348,2023-04-08 06:01:00,OmranMk,Gamewithstring,GNU C++17,1104,B,1104B
201206405,2023-04-08 06:02:00,OmranMk,PrependandAppend,GNU C++17,1791,C,1791C
201206590,2023-04-08 06:07:00,OmranMk,Mikeandpalindrome,GNU C++17,798,A,798A
201208966,2023-04-08 06:54:00,OmranMk,BrokenKeyboard,GNU C++17,1251,A,1251A
201209608,2023-04-08 07:06:00,OmranMk,MoveBrackets,GNU C++17,1374,C,1374C
201217525,2023-04-08 09:11:00,OmranMk,ReverseaSubstring,GNU C++17,1155,A,1155A
201219296,2023-04-08 09:29:00,OmranMk,ShuffleHashing,GNU C++17,1278,A,1278A
201235702,2023-04-08 12:12:00,OmranMk,BinaryPeriod,GNU C++17,1342,B,1342B
201417431,2023-04-09 08:03:00,OmranMk,PetrandaCombinationLock,GNU C++17,1097,B,1097B
201417871,2023-04-09 08:08:00,OmranMk,TavasandSaDDas,GNU C++17,535,B,535B
201423717,2023-04-09 09:07:00,OmranMk,LuckyNumbers(easy),GNU C++17,96,B,96B
201478559,2023-04-09 17:26:00,OmranMk,PreparingOlympiad,GNU C++17,550,B,550B
201613212,2023-04-10 07:40:00,OmranMk,aGoodString,GNU C++17,1385,D,1385D
201629283,2023-04-10 11:05:00,OmranMk,BerSUBall,GNU C++17,489,B,489B
201637933,2023-04-10 12:37:00,OmranMk,YESorYES?,GNU C++17,1703,A,1703A
201745795,2023-04-11 22:58:00,OmranMk,Borze,GNU C++17,32,B,32B
201746577,2023-04-11 23:05:00,OmranMk,Sum,GNU C++17,1742,A,1742A
201747063,2023-04-11 23:09:00,OmranMk,Lucky?,GNU C++17,1676,A,1676A
201773989,2023-04-12 06:16:00,OmranMk,CutRibbon,GNU C++17,189,A,189A
201776406,2023-04-12 06:59:00,OmranMk,AvtoBus,GNU C++17,1679,A,1679A
201776704,2023-04-12 07:03:00,OmranMk,PlusorMinus,GNU C++17,1807,A,1807A
201864041,2023-04-12 20:32:00,OmranMk,FairDivision,GNU C++17,1472,B,1472B
201875058,2023-04-12 22:36:00,OmranMk,Vacations,GNU C++17,699,C,699C
201894583,2023-04-13 06:33:00,OmranMk,Barcode,GNU C++17,225,C,225C
201947748,2023-04-13 17:07:00,OmranMk,AmrandMusic,GNU C++17,507,A,507A
201956877,2023-04-13 18:15:00,OmranMk,Haiku,GNU C++17,78,A,78A
202034887,2023-04-14 11:12:00,OmranMk,Summerselloff,GNU C++17,810,B,810B
202053443,2023-04-14 14:14:00,OmranMk,RomaandChangingSigns,GNU C++17,262,B,262B
202057388,2023-04-14 14:47:00,OmranMk,EasyNumberChallenge,GNU C++17,236,B,236B
202162129,2023-04-15 09:41:00,OmranMk,PhoneNumbers,GNU C++17,151,B,151B
202167298,2023-04-15 10:21:00,OmranMk,MaximumIncrease,GNU C++17,702,A,702A
202170483,2023-04-15 10:43:00,OmranMk,TheCakeIsaLie,GNU C++17,1519,B,1519B
202179182,2023-04-15 11:55:00,OmranMk,TheCakeIsaLie,GNU C++17,1519,B,1519B
202179983,2023-04-15 12:02:00,OmranMk,TheCakeIsaLie,GNU C++17,1519,B,1519B
202256642,2023-04-15 17:44:00,OmranMk,TheCakeIsaLie,GNU C++17,1519,B,1519B
202339260,2023-04-16 11:08:00,OmranMk,CutRibbon,GNU C++17,189,A,189A
202346834,2023-04-16 12:25:00,OmranMk,NapoleonCake,GNU C++17,1501,B,1501B
202349043,2023-04-16 12:49:00,OmranMk,RepeatingCipher,GNU C++17,1095,A,1095A
202410412,2023-04-16 23:19:00,OmranMk,Twogram,GNU C++17,977,B,977B
202481430,2023-04-17 14:42:00,OmranMk,SearchforPrettyIntegers,GNU C++17,870,A,870A
202504804,2023-04-17 17:52:00,OmranMk,ThreeDoors,GNU C++17,1709,A,1709A
202504847,2023-04-17 17:52:00,OmranMk,YesYes?,GNU C++17,1759,A,1759A
202504926,2023-04-17 17:53:00,OmranMk,TechnicalSupport,GNU C++17,1754,A,1754A
202594291,2023-04-18 14:08:00,OmranMk,23Moves,GNU C++17,1716,A,1716A
202624463,2023-04-18 18:35:00,OmranMk,TwoGroups,GNU C++17,1747,A,1747A
202624571,2023-04-18 18:36:00,OmranMk,Colourblindness,GNU C++17,1722,B,1722B
202624663,2023-04-18 18:37:00,OmranMk,Odd/EvenIncrements,GNU C++17,1669,C,1669C
202694560,2023-04-19 13:27:00,OmranMk,Cakeminator,GNU C++17,330,A,330A
202694683,2023-04-19 13:29:00,OmranMk,KingMoves,GNU C++17,710,A,710A
202694795,2023-04-19 13:31:00,OmranMk,BobogeandTallBuilding,GNU C++17,103488,B,103488B
202696151,2023-04-19 13:48:00,OmranMk,SerejaandMugs,GNU C++17,426,A,426A
202818048,2023-04-20 16:31:00,OmranMk,BANBAN,GNU C++17,1747,B,1747B
202818300,2023-04-20 16:34:00,OmranMk,MinimumBinaryNumber,GNU C++17,976,A,976A
202818364,2023-04-20 16:35:00,OmranMk,LuckyTicket,GNU C++17,146,A,146A
202818515,2023-04-20 16:36:00,OmranMk,HelpFarAwayKingdom,GNU C++17,99,A,99A
202818532,2023-04-20 16:36:00,OmranMk,SuperAgent,GNU C++17,12,A,12A
202936919,2023-04-21 11:55:00,OmranMk,Death'sBlessing,GNU C++17,1749,B,1749B
202984536,2023-04-21 22:13:00,OmranMk,ArrivaloftheGeneral,GNU C++17,144,A,144A
202984573,2023-04-21 22:14:00,OmranMk,DecodeString,GNU C++17,1729,B,1729B
203035756,2023-04-22 13:59:00,OmranMk,SelectThreeSticks,GNU C++17,1734,A,1734A
203035891,2023-04-22 14:01:00,OmranMk,DesignTutorial:LearnfromMath,GNU C++17,472,A,472A
203042817,2023-04-22 15:17:00,OmranMk,GiftsFixing,GNU C++17,1399,B,1399B
203042907,2023-04-22 15:18:00,OmranMk,SpecialPermutation,GNU C++17,1454,A,1454A
203042947,2023-04-22 15:19:00,OmranMk,BachgoldProblem,GNU C++17,749,A,749A
203101016,2023-04-23 06:06:00,OmranMk,SquareString?,GNU C++17,1619,A,1619A
203101038,2023-04-23 06:06:00,OmranMk,FairPlayoff,GNU C++17,1535,A,1535A
203101076,2023-04-23 06:07:00,OmranMk,Division?,GNU C++17,1669,A,1669A
203209371,2023-04-24 05:59:00,OmranMk,ThreePairwiseMaximums,GNU C++17,1385,A,1385A
203209388,2023-04-24 06:00:00,OmranMk,PerfectPermutation,GNU C++17,233,A,233A
203209413,2023-04-24 06:00:00,OmranMk,FileName,GNU C++17,978,B,978B
203263833,2023-04-24 17:43:00,OmranMk,TubeTubeFeed,GNU C++17,1822,A,1822A
203269322,2023-04-24 17:48:00,OmranMk,KarinaandArray,GNU C++17,1822,B,1822B
203284208,2023-04-24 18:03:00,OmranMk,BunLover,GNU C++17,1822,C,1822C
203355787,2023-04-24 21:01:00,OmranMk,MakingAntiPalindromes,GNU C++17,1822,E,1822E
203392822,2023-04-25 07:09:00,OmranMk,VustheCossackandaContest,GNU C++17,1186,A,1186A
203392875,2023-04-25 07:10:00,OmranMk,LinearKeyboard,GNU C++17,1607,A,1607A
203392970,2023-04-25 07:11:00,OmranMk,GennadyandaCardGame,GNU C++17,1097,A,1097A
203573138,2023-04-26 18:50:00,OmranMk,VanyaandCubes,GNU C++17,492,A,492A
203573197,2023-04-26 18:50:00,OmranMk,RestorethePermutationbyMerger,GNU C++17,1385,B,1385B
203573228,2023-04-26 18:50:00,OmranMk,MaximuminTable,GNU C++17,509,A,509A
203623014,2023-04-27 07:26:00,OmranMk,PolycarpandtheDayofPi,GNU C++17,1790,A,1790A
203623039,2023-04-27 07:27:00,OmranMk,CodeforcesChecking,GNU C++17,1791,A,1791A
203623069,2023-04-27 07:27:00,OmranMk,PalindromicIndices,GNU C++17,1682,A,1682A
203623129,2023-04-27 07:28:00,OmranMk,DeletionsofTwoAdjacentLetters,GNU C++17,1650,A,1650A
203644441,2023-04-27 12:21:00,OmranMk,StoneGame,GNU C++17,1538,A,1538A
203702736,2023-04-27 18:45:00,OmranMk,Queue,GNU C++17,545,D,545D
203721553,2023-04-27 20:26:00,OmranMk,GoodSubarrays(EasyVersion),GNU C++17,1736,C1,1736C1
203726273,2023-04-27 21:13:00,OmranMk,Interestingdrink,GNU C++17,706,B,706B
203767346,2023-04-28 09:00:00,OmranMk,BeautifulSequence,GNU C++17,1810,A,1810A
203767398,2023-04-28 09:00:00,OmranMk,EatingCandies,GNU C++17,1669,F,1669F
203767499,2023-04-28 09:02:00,OmranMk,Coins,GNU C++17,1814,A,1814A
203773873,2023-04-28 10:32:00,OmranMk,SifidandStrangeSubsequences,GNU C++17,1529,B,1529B
203867551,2023-04-29 07:57:00,OmranMk,FrogJumps,GNU C++17,1324,C,1324C
203867602,2023-04-29 07:57:00,OmranMk,YetAnotherPromotion,GNU C++17,1793,A,1793A
203867723,2023-04-29 07:59:00,OmranMk,MinimumProduct,GNU C++17,1409,B,1409B
203918917,2023-04-29 17:50:00,OmranMk,Politics,GNU C++17,1818,A,1818A
203963332,2023-04-29 20:42:00,OmranMk,Indivisible,GNU C++17,1818,B,1818B
203995770,2023-04-30 06:15:00,OmranMk,SumofCubes,GNU C++17,1490,C,1490C
203995828,2023-04-30 06:17:00,OmranMk,Candies,GNU C++17,1810,B,1810B
203996056,2023-04-30 06:21:00,OmranMk,EqualCandies,GNU C++17,1676,B,1676B
203999987,2023-04-30 07:42:00,OmranMk,MortalKombatTower,GNU C++17,1418,C,1418C
204139547,2023-05-01 16:28:00,OmranMk,DZYLovesChessboard,GNU C++17,445,A,445A
204139620,2023-05-01 16:29:00,OmranMk,Potions(EasyVersion),GNU C++17,1526,C1,1526C1
204139757,2023-05-01 16:30:00,OmranMk,GoodPairs,GNU C++17,1656,A,1656A
204183009,2023-05-02 02:47:00,OmranMk,YetAnotherCardDeck,GNU C++17,1511,C,1511C
204183028,2023-05-02 02:47:00,OmranMk,KingEscape,GNU C++17,1033,A,1033A
204183052,2023-05-02 02:48:00,OmranMk,Caesar'sLegions,GNU C++17,118,D,118D
204372504,2023-05-03 22:53:00,OmranMk,SleepingSchedule,GNU C++17,1324,E,1324E
204372537,2023-05-03 22:54:00,OmranMk,MinimumExtraction,GNU C++17,1607,C,1607C
204372710,2023-05-03 22:56:00,OmranMk,MaximumProduct,GNU C++17,1406,B,1406B
204428447,2023-05-04 11:28:00,OmranMk,LongJumps,GNU C++17,1472,C,1472C
204429059,2023-05-04 11:35:00,OmranMk,SuperPermutation,GNU C++17,1822,D,1822D
204429108,2023-05-04 11:36:00,OmranMk,TubeTubeFeed,GNU C++17,1822,A,1822A
204465704,2023-05-04 17:24:00,OmranMk,Acharacteristic,GNU C++17,1823,A,1823A
204647248,2023-05-05 20:18:00,OmranMk,Sale,GNU C++17,34,B,34B
204647656,2023-05-05 20:24:00,OmranMk,A+B?,GNU C++17,1772,A,1772A
204649684,2023-05-05 20:35:00,OmranMk,Increasing,GNU C++17,1742,B,1742B
204753476,2023-05-06 17:37:00,OmranMk,LoveStory,GNU C++17,1829,A,1829A
204763876,2023-05-06 17:40:00,OmranMk,BlankSpace,GNU C++17,1829,B,1829B
204788526,2023-05-06 17:55:00,OmranMk,Mr.PerfectlyFine,GNU C++17,1829,C,1829C
205012039,2023-05-07 20:49:00,OmranMk,GoldRush,GNU C++17,1829,D,1829D
205014015,2023-05-07 21:09:00,OmranMk,Stripes,GNU C++17,1742,C,1742C
205014764,2023-05-07 21:18:00,OmranMk,FollowingDirections,GNU C++17,1791,B,1791B
205079806,2023-05-08 15:08:00,OmranMk,LuoTianyiandthePalindromeString,GNU C++17,1825,A,1825A
205158857,2023-05-08 22:15:00,OmranMk,SpellCheck,GNU C++17,1722,A,1722A
205159514,2023-05-08 22:24:00,OmranMk,NewYearCandles,GNU C++17,379,A,379A
205269988,2023-05-09 23:39:00,OmranMk,Yura'sNewName,GNU C++17,1820,A,1820A
205270473,2023-05-09 23:47:00,OmranMk,GrabtheCandies,GNU C++17,1807,B,1807B
205270739,2023-05-09 23:53:00,OmranMk,AllDistinct,GNU C++17,1692,B,1692B
205365313,2023-05-10 22:25:00,OmranMk,Matching,GNU C++17,1821,A,1821A
205366085,2023-05-10 22:38:00,OmranMk,Garland,GNU C++17,1809,A,1809A
205366949,2023-05-10 22:51:00,OmranMk,Image,GNU C++17,1721,A,1721A
205463823,2023-05-11 20:51:00,OmranMk,SorttheSubarray,GNU C++17,1821,B,1821B
205470871,2023-05-11 22:08:00,OmranMk,01Game,GNU C++17,1373,B,1373B
205471707,2023-05-11 22:18:00,OmranMk,DoubleCola,GNU C++17,82,A,82A
205565080,2023-05-12 17:51:00,OmranMk,NewPalindrome,GNU C++17,1832,A,1832A
205597817,2023-05-12 18:47:00,OmranMk,MaximumSum,GNU C++17,1832,B,1832B
205609854,2023-05-12 19:16:00,OmranMk,ContrastValue,GNU C++17,1832,C,1832C
205748241,2023-05-13 20:29:00,OmranMk,DoorsandKeys,GNU C++17,1644,A,1644A
205750056,2023-05-13 20:47:00,OmranMk,"Love""A""",GNU C++17,1146,A,1146A
205751522,2023-05-13 21:02:00,OmranMk,FoodforAnimals,GNU C++17,1675,A,1675A
205914966,2023-05-14 22:07:00,OmranMk,DivisibleArray,GNU C++17,1828,A,1828A
205918164,2023-05-14 22:46:00,OmranMk,PermutationSwap,GNU C++17,1828,B,1828B
205919690,2023-05-14 23:06:00,OmranMk,InsertDigit,GNU C++17,1811,A,1811A
206028225,2023-05-15 23:33:00,OmranMk,GrassField,GNU C++17,1701,A,1701A
206029004,2023-05-15 23:47:00,OmranMk,StringBuilding,GNU C++17,1671,A,1671A
206029572,2023-05-15 23:57:00,OmranMk,MishkaandGame,GNU C++17,703,A,703A
206147134,2023-05-16 21:47:00,OmranMk,NewYear'sNumber,GNU C++17,1475,B,1475B
206148348,2023-05-16 22:03:00,OmranMk,OddDivisor,GNU C++17,1475,A,1475A
206149195,2023-05-16 22:14:00,OmranMk,Where'stheBishop?,GNU C++17,1692,C,1692C
206162664,2023-05-17 03:53:00,OmranMk,Partition,GNU C++17,946,A,946A
206162816,2023-05-17 03:59:00,OmranMk,EhabFailstoBeThanos,GNU C++17,1174,A,1174A
206165797,2023-05-17 05:31:00,OmranMk,FallDown,GNU C++17,1669,G,1669G
206291188,2023-05-18 05:38:00,OmranMk,NekoFindsGrapes,GNU C++17,1152,A,1152A
206296199,2023-05-18 07:29:00,OmranMk,LuckyNumbers,GNU C++17,1808,A,1808A
206376508,2023-05-18 21:26:00,OmranMk,MahmoudandEhabandtheMEX,GNU C++17,862,A,862A
206466588,2023-05-19 17:44:00,OmranMk,MusicalPuzzle,GNU C++17,1833,A,1833A
206476543,2023-05-19 17:53:00,OmranMk,RestoretheWeather,GNU C++17,1833,B,1833B
206486384,2023-05-19 18:04:00,OmranMk,VladBuildingBeautifulArray,GNU C++17,1833,C,1833C
206541891,2023-05-19 19:46:00,OmranMk,Flipper,GNU C++17,1833,D,1833D
206563340,2023-05-19 22:16:00,OmranMk,LoveSong,GNU C++17,1539,B,1539B
206677621,2023-05-20 22:11:00,OmranMk,TernaryString,GNU C++17,1354,B,1354B
206680103,2023-05-20 22:48:00,OmranMk,LongestkGoodSegment,GNU C++17,616,D,616D
206683874,2023-05-20 23:53:00,OmranMk,SpaceNavigation,GNU C++17,1481,A,1481A
206773720,2023-05-21 22:14:00,OmranMk,Puzzles,GNU C++17,337,A,337A
206777875,2023-05-21 23:23:00,OmranMk,MagicNumbers,GNU C++17,320,A,320A
206778115,2023-05-21 23:27:00,OmranMk,DominoDisaster,GNU C++17,1567,A,1567A
206818604,2023-05-22 13:15:00,OmranMk,TheDeliveryDilemma,GNU C++17,1443,C,1443C
206822641,2023-05-22 14:00:00,OmranMk,Books,GNU C++17,279,B,279B
206832677,2023-05-22 14:56:00,OmranMk,Sage'sBirthday(easyversion),GNU C++17,1419,D1,1419D1
206983694,2023-05-23 22:11:00,OmranMk,FixYou,GNU C++17,1391,B,1391B
206985239,2023-05-23 22:36:00,OmranMk,Fence,GNU C++17,363,B,363B
206986965,2023-05-23 23:06:00,OmranMk,MediumNumber,GNU C++17,1760,A,1760A
207002062,2023-05-24 06:51:00,OmranMk,WordGame,GNU C++17,1722,C,1722C
207078722,2023-05-24 21:55:00,OmranMk,DownloadMoreRAM,GNU C++17,1629,A,1629A
207079346,2023-05-24 22:05:00,OmranMk,ErasingZeroes,GNU C++17,1303,A,1303A
207168171,2023-05-25 17:43:00,OmranMk,GrasshopperonaLine,GNU C++17,1837,A,1837A
207198077,2023-05-25 18:06:00,OmranMk,ComparisonString,GNU C++17,1837,B,1837B
207245097,2023-05-25 19:06:00,OmranMk,BestBinaryString,GNU C++17,1837,C,1837C
207378478,2023-05-26 19:03:00,OmranMk,BracketColoring,GNU C++17,1837,D,1837D
207380701,2023-05-26 19:20:00,OmranMk,SortwithStep,GNU C++17,1823,B,1823B
207382934,2023-05-26 19:39:00,OmranMk,Tram,GNU C++17,116,A,116A
102348460,2020-12-25 22:26:00,RetiringNextCentury,Watermelon,MS C++ 2017,4,A,4A
104181209,2021-01-13 12:44:00,RetiringNextCentury,WayTooLongWords,MS C++ 2017,71,A,71A
104185604,2021-01-13 13:48:00,RetiringNextCentury,TheatreSquare,MS C++ 2017,1,A,1A
104185697,2021-01-13 13:49:00,RetiringNextCentury,TheatreSquare,MS C++ 2017,1,A,1A
104186755,2021-01-13 14:04:00,RetiringNextCentury,Team,MS C++ 2017,231,A,231A
104201623,2021-01-13 17:22:00,RetiringNextCentury,Dominopiling,MS C++ 2017,50,A,50A
104227515,2021-01-13 23:54:00,RetiringNextCentury,StringTask,GNU C++14,118,A,118A
104230025,2021-01-14 01:15:00,RetiringNextCentury,NextRound,GNU C++14,158,A,158A
104230816,2021-01-14 01:42:00,RetiringNextCentury,NextRound,GNU C++14,158,A,158A
104231586,2021-01-14 02:15:00,RetiringNextCentury,Bit++,GNU C++14,282,A,282A
104232047,2021-01-14 02:36:00,RetiringNextCentury,PetyaandStrings,GNU C++14,112,A,112A
104262460,2021-01-14 13:32:00,RetiringNextCentury,BeautifulMatrix,GNU C++14,263,A,263A
104361067,2021-01-14 22:13:00,RetiringNextCentury,ReplacingElements,GNU C++14,1473,A,1473A
104361138,2021-01-14 22:15:00,RetiringNextCentury,ReplacingElements,GNU C++14,1473,A,1473A
104369021,2021-01-15 02:18:00,RetiringNextCentury,HelpfulMaths,GNU C++14,339,A,339A
104369407,2021-01-15 02:37:00,RetiringNextCentury,WordCapitalization,GNU C++14,281,A,281A
104369606,2021-01-15 02:45:00,RetiringNextCentury,StonesontheTable,GNU C++14,266,A,266A
104370491,2021-01-15 03:29:00,RetiringNextCentury,BoyorGirl,GNU C++14,236,A,236A
104371047,2021-01-15 03:58:00,RetiringNextCentury,Football,GNU C++14,96,A,96A
104371478,2021-01-15 04:20:00,RetiringNextCentury,YoungPhysicist,GNU C++14,69,A,69A
104433633,2021-01-15 19:55:00,RetiringNextCentury,SoldierandBananas,GNU C++14,546,A,546A
104434062,2021-01-15 20:01:00,RetiringNextCentury,BearandBigBrother,GNU C++14,791,A,791A
104435850,2021-01-15 20:23:00,RetiringNextCentury,WrongSubtraction,GNU C++14,977,A,977A
104437922,2021-01-15 20:47:00,RetiringNextCentury,Tram,GNU C++14,116,A,116A
104440151,2021-01-15 21:16:00,RetiringNextCentury,Chatroom,GNU C++14,58,A,58A
104440824,2021-01-15 21:24:00,RetiringNextCentury,Elephant,GNU C++14,617,A,617A
104451498,2021-01-16 01:08:00,RetiringNextCentury,LuckyDivision,GNU C++14,122,A,122A
104452386,2021-01-16 01:46:00,RetiringNextCentury,Word,GNU C++14,59,A,59A
104500422,2021-01-16 13:47:00,RetiringNextCentury,QueueattheSchool,GNU C++14,266,B,266B
104512122,2021-01-16 16:28:00,RetiringNextCentury,Twins,GNU C++14,160,A,160A
104517643,2021-01-16 17:39:00,RetiringNextCentury,NearlyLuckyNumber,GNU C++14,110,A,110A
104519094,2021-01-16 17:56:00,RetiringNextCentury,Translation,GNU C++14,41,A,41A
104521209,2021-01-16 18:23:00,RetiringNextCentury,AntonandDanik,GNU C++14,734,A,734A
104522155,2021-01-16 18:34:00,RetiringNextCentury,HQ9+,GNU C++14,133,A,133A
104524474,2021-01-16 19:06:00,RetiringNextCentury,BeautifulYear,GNU C++14,271,A,271A
104524930,2021-01-16 19:12:00,RetiringNextCentury,GeorgeandAccommodation,GNU C++14,467,A,467A
104526376,2021-01-16 19:33:00,RetiringNextCentury,VanyaandFence,GNU C++14,677,A,677A
104528963,2021-01-16 20:12:00,RetiringNextCentury,Presents,GNU C++14,136,A,136A
104539558,2021-01-16 23:18:00,RetiringNextCentury,Taxi,GNU C++14,158,B,158B
104543548,2021-01-17 01:16:00,RetiringNextCentury,KefaandFirstSteps,GNU C++14,580,A,580A
104544686,2021-01-17 01:56:00,RetiringNextCentury,Magnets,GNU C++14,344,A,344A
104545264,2021-01-17 02:20:00,RetiringNextCentury,Drinks,GNU C++14,200,B,200B
104545426,2021-01-17 02:26:00,RetiringNextCentury,InSearchofanEasyProblem,GNU C++14,1030,A,1030A
104599112,2021-01-17 18:35:00,RetiringNextCentury,cAPSlOCK,GNU C++14,131,A,131A
104606772,2021-01-17 20:17:00,RetiringNextCentury,EvenOdds,GNU C++14,318,A,318A
104620642,2021-01-18 01:02:00,RetiringNextCentury,Hulk,GNU C++14,705,A,705A
104621886,2021-01-18 01:53:00,RetiringNextCentury,CalculatingFunction,GNU C++14,486,A,486A
104663682,2021-01-18 11:58:00,RetiringNextCentury,Expression,GNU C++14,479,A,479A
104675129,2021-01-18 13:34:00,RetiringNextCentury,UltraFastMathematician,GNU C++14,61,A,61A
104678909,2021-01-18 14:06:00,RetiringNextCentury,GravityFlip,GNU C++14,405,A,405A
104686037,2021-01-18 15:53:00,RetiringNextCentury,Puzzles,GNU C++14,337,A,337A
104726696,2021-01-19 02:05:00,RetiringNextCentury,Dubstep,GNU C++14,208,A,208A
104826363,2021-01-19 19:11:00,RetiringNextCentury,PuzzleFromtheFuture,GNU C++14,1474,A,1474A
105004118,2021-01-21 19:11:00,RetiringNextCentury,CME,GNU C++14,1223,A,1223A
105004277,2021-01-21 19:13:00,RetiringNextCentury,CME,GNU C++14,1223,A,1223A
105406512,2021-01-25 20:44:00,RetiringNextCentury,NewYear'sNumber,GNU C++14,1475,B,1475B
105516240,2021-01-26 23:53:00,RetiringNextCentury,Insomniacure,GNU C++14,148,A,148A
105518820,2021-01-27 00:57:00,RetiringNextCentury,DifferentDivisors,GNU C++14,1474,B,1474B
105519156,2021-01-27 01:08:00,RetiringNextCentury,DifferentDivisors,GNU C++14,1474,B,1474B
105519642,2021-01-27 01:25:00,RetiringNextCentury,DifferentDivisors,GNU C++14,1474,B,1474B
105615652,2021-01-27 23:54:00,RetiringNextCentury,StringLCM,GNU C++14,1473,B,1473B
105620875,2021-01-28 02:37:00,RetiringNextCentury,XeniaandRingroad,GNU C++14,339,B,339B
105718240,2021-01-28 18:16:00,RetiringNextCentury,NezzarandColorfulBalls,GNU C++14,1478,A,1478A
105791889,2021-01-29 02:33:00,RetiringNextCentury,Lastminuteenhancements,GNU C++14,1466,B,1466B
105959594,2021-01-29 22:52:00,RetiringNextCentury,KdivisibleSum,GNU C++14,1476,A,1476A
105967599,2021-01-30 02:10:00,RetiringNextCentury,CardsforFriends,GNU C++14,1472,A,1472A
106192009,2021-02-01 16:09:00,RetiringNextCentury,IQtest,GNU C++14,25,A,25A
106195114,2021-02-01 16:42:00,RetiringNextCentury,FairDivision,GNU C++14,1472,B,1472B
106311886,2021-02-02 21:38:00,RetiringNextCentury,StrangeList,GNU C++14,1471,B,1471B
106318101,2021-02-02 23:30:00,RetiringNextCentury,StrangeList,GNU C++14,1471,B,1471B
106320400,2021-02-03 00:23:00,RetiringNextCentury,OddDivisor,GNU C++14,1475,A,1475A
